,gameResult,TOP,JUNGLE,MIDDLE,BOTTOM,SUPPORT
1713,1,2.78,2.46,3.19,3.89,1.56
1714,1,1.97,1.54,2.09,2.35,1.56
1715,0,1.73,2.92,1.82,2.00,1.56
1716,1,3.57,1.73,2.23,2.62,2.30
1717,1,2.87,1.97,2.15,3.49,3.57
1718,0,3.57,2.90,3.62,1.56,3.47
1719,1,3.57,1.82,2.11,1.94,3.59
1720,0,3.57,2.32,3.11,2.10,2.50
1721,1,1.63,1.16,2.09,2.03,3.57
1722,0,3.57,1.73,5.60,1.98,1.86
1723,1,3.57,1.97,2.95,2.32,2.24
1724,0,3.57,2.41,2.60,1.87,2.73
1725,1,3.57,2.16,1.68,2.70,2.25
1726,1,3.57,2.68,2.17,2.54,2.41
1727,0,3.57,0.36,0.25,4.08,1.65
1728,1,3.57,1.79,2.43,2.27,2.91
1729,1,3.57,3.75,1.01,2.73,2.42
1730,1,3.57,4.25,2.48,2.24,2.92
1731,0,3.57,1.45,3.00,2.33,2.50
1732,0,3.57,2.37,2.88,2.29,1.78
1733,1,3.57,3.41,3.01,2.06,3.04
1734,1,3.57,2.27,3.02,2.07,2.97
1735,0,1.40,2.17,2.37,2.52,2.00
1736,0,1.76,2.00,2.12,2.52,2.38
1737,1,2.17,3.56,1.89,2.52,2.92
1738,0,2.76,2.52,1.64,2.58,2.47
1739,0,2.31,3.14,2.61,2.52,1.81
1740,1,1.58,2.56,2.76,2.52,2.43
1741,0,1.63,2.52,1.62,1.41,1.42
1742,1,1.09,4.39,2.66,2.52,2.32
1743,1,1.93,2.52,1.73,2.35,3.27
1744,1,2.36,2.18,1.51,2.52,2.38
1745,1,2.63,1.33,3.24,2.52,2.19
1746,1,2.09,3.14,2.09,2.35,2.52
1747,1,2.90,2.28,2.04,2.52,5.21
1748,1,1.85,1.94,1.87,2.52,5.06
1749,1,3.41,2.52,2.24,2.99,1.57
1750,1,1.83,2.52,2.14,2.32,3.63
1751,0,2.13,2.89,2.28,2.52,1.78
1752,1,2.49,1.75,2.35,2.52,2.86
1753,1,1.51,2.46,2.99,2.52,5.81
1754,0,2.62,2.23,4.47,2.52,3.48
1755,0,4.18,1.49,0.67,3.50,2.75
1756,0,3.66,0.67,3.23,1.49,3.92
1757,0,2.21,1.49,1.80,2.49,3.13
1758,0,2.25,1.85,1.81,3.45,1.49
1759,0,2.82,1.49,1.63,1.67,2.46
1760,0,1.90,2.76,2.27,1.49,2.45
1761,1,2.64,3.61,1.46,1.49,2.45
1762,0,1.29,2.57,1.41,1.49,2.45
1763,1,1.63,2.56,1.36,1.49,2.45
1764,0,1.27,2.90,2.27,1.49,2.45
1765,1,3.00,1.93,1.98,1.49,2.77
1766,0,2.06,2.10,1.65,1.49,2.34
1767,1,2.56,1.76,0.82,1.49,7.10
1768,1,1.84,2.02,2.27,1.49,2.16
1769,0,2.27,2.53,2.51,1.49,2.35
1770,0,1.78,0.95,2.71,1.49,2.35
1771,0,2.00,1.64,1.64,1.49,2.35
1772,0,1.41,3.80,1.61,1.49,2.35
1773,0,1.09,3.24,1.61,1.49,2.35
1774,1,2.24,1.46,3.17,1.44,1.49
1775,1,1.40,3.44,3.73,2.61,1.55
1776,1,2.38,2.97,3.44,1.55,2.04
1777,1,1.25,1.13,2.07,3.44,1.93
1778,1,1.73,1.64,1.38,3.44,3.13
1779,0,1.30,1.86,2.79,3.44,4.24
1780,1,2.29,2.27,1.77,3.44,1.89
1781,0,1.05,1.77,2.42,3.44,1.89
1782,0,1.67,1.21,1.61,3.44,2.20
1783,1,3.30,2.12,0.84,3.44,2.78
1784,1,2.75,4.98,3.44,1.55,2.76
1785,1,2.58,3.44,2.32,1.55,2.49
1786,0,3.15,2.30,2.63,3.44,2.85
1787,1,1.71,2.34,2.09,3.44,1.93
1788,1,2.79,2.66,3.28,3.44,2.48
1789,1,1.72,3.52,2.21,3.44,2.17
1790,0,3.00,1.95,3.96,3.44,2.34
1791,0,2.96,2.88,0.50,3.44,1.97
1792,1,2.02,3.55,2.51,3.44,3.45
1793,0,2.21,1.66,3.44,2.49,2.84
1794,0,1.75,1.81,2.85,1.99,1.82
1795,1,1.75,2.89,2.96,1.81,2.98
1796,0,2.77,1.75,2.08,2.56,1.80
1797,0,1.89,1.75,4.00,2.50,2.18
1798,1,2.11,1.75,6.04,2.30,2.96
1799,1,1.69,1.75,2.70,2.59,2.90
1800,1,2.34,1.75,1.69,4.15,5.43
1801,0,2.77,1.75,1.57,3.48,2.37
1802,1,1.65,1.75,1.85,2.49,3.11
1803,0,1.83,1.75,1.54,2.18,2.59
1804,0,2.45,2.29,1.76,2.69,1.75
1805,0,1.75,2.35,1.42,2.18,1.45
1806,0,1.63,1.75,1.92,2.59,2.34
1807,1,2.91,1.75,1.78,3.62,2.96
1808,0,1.66,1.75,1.54,2.18,3.00
1809,0,2.55,1.75,2.45,2.11,1.28
1810,1,2.49,1.75,2.32,2.56,2.38
1811,1,2.47,1.75,1.75,1.93,1.77
1812,0,2.41,1.75,2.00,2.83,1.91
1813,0,2.66,1.75,1.37,1.69,0.89
1814,1,1.17,1.23,1.89,3.00,3.06
1815,1,2.29,1.60,1.59,2.10,3.06
1816,1,2.02,1.53,1.69,2.68,3.06
1817,1,3.89,3.23,1.69,1.94,3.06
1818,0,2.07,1.68,2.50,1.58,3.06
1819,0,1.90,3.05,1.54,2.01,3.06
1820,0,2.80,1.56,2.43,2.76,3.06
1821,0,1.39,2.71,1.73,2.07,3.06
1822,1,3.94,2.55,2.32,2.27,3.06
1823,1,2.79,2.94,2.94,2.58,3.06
1824,1,1.82,3.11,2.72,2.92,3.06
1825,1,2.15,2.69,1.60,2.41,3.06
1826,0,1.80,1.29,1.27,2.26,3.06
1827,1,2.74,2.21,4.38,3.18,3.06
1828,1,1.94,2.11,1.93,1.34,3.06
1829,0,2.22,1.98,3.32,3.73,3.06
1830,0,0.99,2.59,1.52,2.65,3.06
1831,0,1.98,2.28,2.80,1.72,3.06
1832,0,2.02,2.42,2.24,1.92,3.06
1833,0,1.43,2.30,2.73,2.49,3.06
1834,0,2.28,3.16,2.64,1.97,2.16
1835,1,2.23,3.16,2.64,2.08,1.77
1836,0,3.16,1.95,2.64,1.35,2.53
1837,1,2.54,3.16,2.64,4.71,2.24
1838,1,2.46,2.07,2.64,3.16,1.64
1839,0,2.58,3.16,2.64,2.13,1.71
1840,0,2.17,3.16,1.91,1.89,2.13
1841,0,1.19,3.16,1.91,2.57,2.30
1842,1,2.01,3.16,1.91,3.75,2.17
1843,0,2.50,3.16,1.91,2.09,3.07
1844,1,1.51,3.16,1.73,2.74,2.01
1845,1,1.50,3.16,2.37,1.81,4.65
1846,1,1.76,3.16,2.64,2.04,3.22
1847,0,2.07,3.16,2.64,1.34,1.70
1848,0,1.89,2.20,3.16,2.07,2.17
1849,1,4.92,1.53,3.16,5.39,2.42
1850,1,4.92,2.39,3.10,3.16,1.37
1851,1,4.92,3.02,3.16,2.33,3.62
1852,0,4.92,1.69,2.28,3.16,1.64
1853,1,2.56,1.63,4.92,3.16,2.66
1854,1,4.46,1.79,0.70,2.87,2.34
1855,1,1.34,2.25,4.46,1.96,1.46
1856,1,2.15,1.34,4.46,3.66,4.53
1857,0,3.50,1.89,4.46,2.90,3.06
1858,1,2.89,2.88,4.46,3.13,2.39
1859,1,3.15,2.98,4.46,3.89,2.94
1860,1,1.53,2.81,4.46,2.55,2.39
1861,1,2.78,4.22,4.46,2.68,2.43
1862,1,2.45,4.26,4.46,1.65,2.11
1863,1,1.35,1.87,4.46,2.45,4.75
1864,1,2.43,2.80,4.46,2.30,1.69
1865,0,2.88,3.19,4.46,1.99,1.77
1866,1,2.47,1.04,4.46,2.69,1.84
1867,1,1.99,2.53,4.46,2.53,2.91
1868,1,1.61,2.19,4.46,1.83,2.52
1869,1,2.02,2.65,4.46,2.55,2.11
1870,1,3.26,1.70,4.46,2.14,2.20
1871,1,3.25,3.11,4.46,2.98,3.48
1872,1,2.05,2.00,2.07,4.46,2.51
1873,0,2.05,1.70,2.20,4.46,2.51
1874,1,3.52,1.33,1.06,2.43,2.42
1875,1,2.77,1.33,2.90,3.00,1.74
1876,0,1.30,1.33,1.93,3.26,3.10
1877,0,2.18,1.33,0.44,2.47,2.36
1878,1,2.73,1.33,1.61,2.56,3.91
1879,1,3.23,1.33,2.23,2.28,2.95
1880,0,1.79,1.33,2.32,1.47,2.92
1881,0,1.80,1.33,1.26,1.47,2.24
1882,0,1.33,1.33,1.39,2.23,2.41
1883,1,2.30,1.33,3.14,2.65,3.88
1884,1,1.67,1.33,1.33,2.85,2.69
1885,1,1.74,1.33,3.84,1.54,2.63
1886,1,1.68,1.33,2.12,2.66,2.08
1887,0,2.95,1.33,3.36,3.01,1.31
1888,0,3.80,1.33,2.37,1.82,2.88
1889,0,2.47,1.33,1.62,1.80,1.62
1890,1,1.75,1.33,2.29,2.01,1.48
1891,1,0.51,1.33,1.82,2.24,2.76
1892,0,2.01,1.33,2.12,1.65,2.17
1893,0,3.71,2.00,3.18,2.52,1.41
1894,1,1.53,2.00,2.74,2.27,2.23
1895,0,1.07,2.00,2.92,2.28,2.10
1896,1,2.43,2.00,2.06,2.14,2.62
1897,1,2.69,4.43,1.66,2.00,2.22
1898,0,1.55,2.07,2.64,1.86,2.00
1899,0,1.91,2.00,28.73,1.28,2.13
1900,0,2.63,2.00,3.63,2.24,2.18
1901,0,2.27,2.16,2.00,2.49,2.27
1902,0,2.09,2.00,2.45,3.48,2.13
1903,0,2.31,2.00,2.49,1.85,2.06
1904,0,1.87,2.09,1.99,2.00,1.93
1905,1,2.13,3.17,2.00,2.59,3.22
1906,0,1.93,2.60,2.00,2.39,2.99
1907,1,1.97,2.00,3.00,1.78,3.32
1908,1,1.92,2.55,2.00,2.35,1.49
1909,1,2.16,2.00,2.71,3.02,2.50
1910,0,2.26,2.00,1.91,2.60,1.77
1911,0,2.55,2.00,2.09,2.39,3.42
1912,0,2.27,1.59,2.00,1.85,2.73
1913,1,2.42,3.17,2.38,2.02,4.24
1914,0,2.04,2.15,1.96,2.01,4.24
1915,1,2.06,2.65,3.17,2.44,4.24
1916,1,1.15,2.39,1.78,1.92,4.24
1917,0,1.78,1.26,3.94,1.90,4.24
1918,1,2.50,2.23,1.78,2.96,4.24
1919,0,2.71,2.33,1.78,4.13,4.24
1920,0,1.65,2.21,1.35,1.78,4.24
1921,1,1.65,3.16,1.78,3.33,4.24
1922,1,3.48,2.45,1.78,1.67,4.24
1923,0,2.30,2.72,1.78,1.21,4.24
1924,0,2.06,1.78,3.35,1.93,4.24
1925,0,1.76,4.14,1.78,1.94,4.24
1926,0,1.53,2.40,2.04,2.52,4.24
1927,0,1.30,1.86,2.79,3.44,4.24
1928,1,3.25,3.88,2.32,1.35,4.24
1929,1,3.66,2.38,2.48,2.39,4.24
1930,1,2.14,2.36,3.00,3.19,4.24
1931,1,1.90,2.75,2.21,3.14,4.24
1932,0,2.67,3.25,1.78,2.09,4.24
1933,0,2.55,1.71,3.12,2.14,2.34
1934,0,2.55,1.67,3.65,2.14,3.43
1935,0,2.30,2.45,3.50,2.14,4.75
1936,1,1.70,1.80,2.24,2.14,3.05
1937,0,1.54,2.98,2.69,2.14,2.23
1938,0,2.55,1.97,1.52,2.14,2.68
1939,0,2.14,2.54,2.25,3.08,1.47
1940,1,1.90,2.73,2.44,2.14,0.88
1941,1,3.26,1.70,4.46,2.14,2.20
1942,1,2.85,2.62,1.85,2.14,6.36
1943,1,3.04,2.59,3.16,2.14,1.53
1944,0,2.73,1.97,2.40,2.14,3.14
1945,0,1.57,2.14,4.82,2.51,2.01
1946,0,1.63,1.79,2.24,2.14,1.47
1947,1,2.34,2.31,3.59,2.14,3.09
1948,1,1.96,2.99,1.79,2.14,2.53
1949,1,1.00,1.36,2.80,2.14,4.84
1950,0,2.39,2.21,2.64,2.14,2.37
1951,1,2.14,3.26,3.01,1.86,1.77
1952,1,2.29,2.13,2.77,2.14,3.15
1953,1,1.68,3.60,3.50,2.80,2.30
1954,0,2.02,3.22,2.45,2.80,2.96
1955,1,2.13,3.20,2.06,2.80,1.28
1956,0,1.81,2.16,2.80,1.28,2.41
1957,0,1.70,3.00,1.88,2.80,3.65
1958,1,1.65,2.55,2.53,2.80,2.73
1959,0,2.57,1.38,1.70,2.80,1.95
1960,0,2.00,1.96,2.23,2.80,2.15
1961,1,3.19,1.95,2.52,2.80,1.71
1962,1,1.54,2.12,3.01,2.80,4.18
1963,1,2.84,3.74,1.76,2.80,2.57
1964,0,1.58,4.42,2.80,3.30,2.28
1965,0,1.07,2.30,2.28,2.80,1.66
1966,1,2.77,2.80,2.12,1.97,3.15
1967,1,1.66,2.20,4.15,2.80,2.04
1968,1,2.35,2.21,2.18,2.80,2.83
1969,1,1.60,1.67,2.44,2.80,2.42
1970,1,2.90,1.67,1.91,2.80,2.93
1971,1,2.97,2.43,2.08,2.80,2.28
1972,0,2.23,3.02,2.05,2.76,1.81
1973,1,2.23,1.30,1.11,2.80,2.54
1974,0,3.35,3.79,2.23,2.52,1.74
1975,0,2.55,2.39,2.23,1.24,2.00
1976,1,4.84,2.21,2.75,2.15,2.23
1977,1,3.16,3.15,2.23,1.64,3.22
1978,1,2.23,2.95,2.03,2.07,2.86
1979,1,2.23,2.73,2.31,2.34,1.63
1980,1,1.87,2.04,2.49,1.82,2.23
1981,1,2.23,3.48,2.71,5.73,2.21
1982,0,2.23,2.04,2.24,2.61,2.37
1983,0,2.23,2.27,2.34,3.38,1.98
1984,1,2.23,1.66,1.81,1.25,2.72
1985,0,2.23,1.45,2.12,2.06,1.68
1986,0,2.23,1.46,2.00,2.31,2.41
1987,1,2.23,2.86,2.14,3.10,2.05
1988,0,2.23,1.97,1.81,2.68,1.99
1989,1,3.06,2.23,1.96,2.47,1.73
1990,0,2.77,1.72,1.64,2.23,1.36
1991,0,2.23,2.41,2.50,3.09,2.64
1992,0,1.37,1.76,5.32,2.91,2.25
1993,0,1.67,2.15,2.06,2.98,5.32
1994,1,1.71,3.59,5.32,3.53,2.56
1995,0,2.22,1.69,5.32,2.27,2.01
1996,1,3.17,2.36,5.32,2.18,2.82
1997,1,1.85,2.27,5.32,2.39,4.06
1998,0,1.18,1.93,5.32,2.03,2.06
1999,0,2.72,2.99,5.32,2.13,2.94
2000,0,1.66,2.25,0.88,5.32,2.23
2001,0,1.87,3.44,3.80,2.36,5.32
2002,0,1.89,1.86,5.32,2.04,2.83
2003,1,1.64,1.74,5.32,2.83,3.48
2004,1,1.81,2.06,5.32,2.50,1.85
2005,1,1.32,1.80,5.32,3.14,2.89
2006,0,2.35,1.93,5.32,2.04,1.38
2007,1,2.98,2.18,5.32,1.92,2.25
2008,1,1.16,2.35,5.32,1.88,2.84
2009,1,1.80,1.27,5.32,1.87,4.56
2010,1,2.63,2.17,5.32,1.22,2.46
2011,1,2.37,2.21,2.18,5.32,2.60
2012,1,2.19,2.36,2.28,2.15,2.81
2013,1,2.27,6.51,2.04,1.32,2.81
2014,1,3.07,2.94,1.72,4.04,2.81
2015,0,2.65,2.54,1.34,2.15,2.81
2016,0,1.68,2.81,3.26,2.55,0.97
2017,0,1.05,2.81,4.07,2.28,2.19
2018,1,2.64,2.81,1.98,1.92,1.44
2019,1,2.80,2.81,3.40,3.20,2.87
2020,1,2.96,2.81,1.82,3.24,1.89
2021,0,2.16,2.81,1.74,3.72,4.94
2022,1,2.41,2.81,2.09,2.41,3.09
2023,1,1.80,2.81,1.76,2.35,3.14
2024,0,1.76,2.34,1.97,2.81,2.34
2025,1,1.27,2.81,2.34,1.84,4.17
2026,0,1.71,2.81,1.77,3.33,2.23
2027,0,2.28,2.81,1.25,2.14,2.11
2028,0,1.24,2.81,2.21,1.56,2.07
2029,0,3.74,2.08,1.98,2.81,2.56
2030,0,1.65,1.28,1.69,2.81,1.09
2031,1,1.73,2.61,3.00,2.81,3.83
2032,0,2.06,2.80,3.02,3.06,1.87
2033,1,1.87,2.69,2.39,3.97,2.06
2034,1,2.20,2.13,2.09,2.99,2.06
2035,1,2.24,2.13,1.77,2.72,2.06
2036,0,1.72,2.13,2.18,2.08,2.06
2037,1,2.06,2.13,3.56,2.57,3.36
2038,1,2.06,2.13,3.05,1.68,2.72
2039,0,0.73,1.44,2.77,2.99,2.06
2040,0,2.06,2.80,3.32,1.78,1.71
2041,0,2.06,2.59,1.56,2.60,4.05
2042,1,2.40,2.37,2.91,2.17,2.06
2043,1,3.39,2.90,2.13,2.41,2.06
2044,1,2.06,2.13,2.99,1.91,4.75
2045,1,2.06,1.88,4.68,3.06,2.13
2046,0,2.06,2.13,2.36,3.40,2.08
2047,1,2.96,2.31,2.90,2.68,2.06
2048,1,2.41,3.09,1.74,1.62,2.06
2049,0,2.06,1.41,2.01,1.58,1.82
2050,0,2.45,0.58,1.66,1.91,2.40
2051,0,2.90,1.74,2.45,2.47,2.39
2052,0,1.83,1.79,1.73,2.45,2.47
2053,0,1.44,2.11,2.45,2.94,4.03
2054,1,2.80,1.56,2.45,2.10,2.65
2055,0,2.71,2.47,2.45,2.23,2.65
2056,0,0.84,2.95,1.90,2.45,1.02
2057,0,2.18,1.99,1.84,2.45,3.94
2058,0,2.76,2.81,2.45,2.47,1.01
2059,0,3.05,3.94,3.46,2.47,2.45
2060,1,2.20,1.93,1.64,2.45,2.47
2061,1,2.10,2.45,1.67,1.76,1.70
2062,0,1.34,1.93,2.45,2.47,2.98
2063,1,2.12,1.33,2.03,2.47,2.45
2064,0,1.83,1.88,1.48,2.47,2.45
2065,1,1.68,3.44,1.96,2.47,2.45
2066,0,2.09,2.00,2.45,3.48,2.13
2067,1,1.74,4.11,1.65,2.45,2.47
2068,0,1.67,1.63,2.45,2.80,1.88
2069,1,2.45,1.67,2.11,2.45,1.61
2070,1,1.72,3.13,3.10,2.29,2.81
2071,1,2.17,3.13,1.72,2.09,3.63
2072,0,3.80,2.26,1.72,3.68,3.47
2073,0,1.72,3.13,2.62,2.64,1.73
2074,1,1.72,3.13,3.79,2.73,2.87
2075,1,3.46,2.83,2.00,1.72,2.29
2076,0,1.72,2.29,2.01,1.36,2.11
2077,0,1.72,3.11,2.29,2.66,2.28
2078,1,1.72,1.64,2.09,2.29,2.40
2079,0,2.29,2.29,1.61,2.61,1.72
2080,0,1.56,1.72,3.29,1.34,2.47
2081,0,1.72,2.16,1.78,1.38,2.43
2082,1,1.72,2.75,1.78,3.28,2.91
2083,1,1.72,3.13,2.09,2.55,2.13
2090,1,2.17,2.43,3.44,2.83,2.20
2091,1,2.60,3.12,2.47,3.18,2.20
2092,1,1.51,2.75,1.64,3.22,2.20
2093,1,1.84,2.75,2.09,2.11,2.20
2094,0,1.30,2.20,2.51,1.70,2.05
2095,1,2.06,2.06,2.51,2.50,2.20
2096,1,2.39,1.69,2.43,3.05,2.20
2097,0,2.13,3.33,2.20,3.48,2.43
2098,0,1.69,1.00,1.55,2.20,1.13
2099,0,1.04,2.20,1.89,1.93,1.40
2100,1,1.04,1.27,1.49,1.81,2.20
2101,0,1.68,1.74,1.49,2.10,2.20
2102,0,2.01,1.80,2.02,4.40,2.20
2103,0,0.96,2.21,3.46,1.89,2.20
2104,1,2.09,2.56,1.50,0.99,2.20
2105,1,2.12,2.20,2.38,1.78,2.45
2106,0,2.37,3.68,2.80,3.06,2.20
2107,1,1.62,1.63,1.25,2.05,2.20
2108,1,2.91,4.20,3.38,2.92,1.71
2109,0,3.38,1.49,2.67,1.84,1.89
2110,1,2.06,1.19,1.98,3.38,1.96
2111,1,3.00,3.38,2.26,6.37,3.80
2112,0,2.15,3.31,1.98,2.46,3.38
2113,1,2.06,3.38,1.65,3.06,2.16
2114,0,3.38,2.73,2.06,3.67,1.58
2115,1,2.01,3.38,3.43,2.59,1.64
2116,1,3.38,1.89,2.43,2.24,1.99
2117,1,3.57,1.33,2.80,2.07,3.38
2118,0,2.90,1.85,1.90,2.44,3.38
2119,0,2.68,3.38,1.89,2.72,2.70
2120,0,3.06,3.38,2.05,1.88,0.98
2121,1,2.47,3.38,3.24,3.87,2.59
2122,1,1.73,2.44,2.00,1.81,3.38
2123,1,1.47,3.38,1.57,2.42,2.78
2124,1,2.13,3.38,1.80,3.11,1.79
2125,0,3.17,3.38,2.51,1.96,4.38
2126,0,2.18,3.38,2.88,1.51,2.22
2127,0,1.03,2.26,1.06,2.22,3.38
2128,1,2.49,2.93,6.91,3.59,2.59
2129,1,2.23,3.59,2.18,2.07,3.19
2130,0,1.89,3.59,2.19,2.65,2.96
2131,1,1.59,1.22,2.46,3.59,2.25
2132,1,3.51,2.37,1.76,3.59,0.91
2133,1,2.82,1.93,1.99,3.59,2.28
2134,0,1.88,2.33,2.61,3.59,2.28
2135,1,1.61,3.59,2.07,1.90,2.57
2136,0,2.51,5.55,1.27,3.59,0.87
2137,1,1.51,2.89,2.18,3.59,1.85
2138,0,2.81,2.11,2.92,3.59,3.76
2139,0,1.86,3.59,1.92,1.79,1.77
2140,0,1.17,1.75,3.55,3.59,1.94
2141,1,1.70,2.16,1.69,3.59,3.80
2142,1,2.05,3.63,3.95,3.59,2.60
2143,0,2.81,1.56,3.15,3.59,1.38
2144,0,2.58,2.15,3.29,3.59,1.56
2145,1,1.56,2.41,2.21,3.59,2.68
2146,0,1.93,1.61,2.25,3.59,2.98
2147,1,1.61,2.45,1.68,3.59,5.32
2148,0,2.17,2.83,1.72,1.10,1.11
2149,1,1.05,2.83,2.44,3.92,3.03
2150,1,2.53,2.83,2.28,2.52,2.52
2151,0,2.83,3.11,3.28,1.97,2.53
2152,0,2.83,3.22,1.59,1.85,2.50
2153,0,1.51,2.83,2.78,2.38,3.07
2154,1,1.43,2.83,2.47,3.82,1.67
2155,1,1.24,2.83,1.75,2.11,1.92
2156,0,2.83,2.27,1.87,1.63,2.05
2157,1,2.83,2.04,2.60,2.16,1.99
2158,0,2.83,2.60,2.23,2.42,2.54
2159,0,2.83,2.28,2.23,1.99,2.34
2160,0,2.83,2.50,2.23,3.42,2.15
2161,0,2.83,3.16,2.64,3.01,3.11
2162,0,1.36,2.83,2.96,1.72,2.39
2163,1,2.83,2.35,1.58,2.34,3.04
2164,1,2.83,2.80,2.95,3.30,2.16
2165,0,2.83,1.67,2.40,2.38,2.38
2166,1,1.64,1.74,5.32,2.83,3.48
2167,0,2.52,1.85,2.02,3.10,5.42
2168,1,3.08,2.51,1.98,1.97,5.42
2169,1,2.02,2.88,1.77,2.42,5.42
2170,0,2.50,3.20,1.74,3.08,5.42
2171,0,1.93,1.78,1.60,3.20,5.42
2172,1,2.56,2.60,2.18,3.20,5.42
2173,1,1.68,1.88,3.20,2.01,5.42
2174,1,1.27,1.71,1.33,1.90,5.42
2175,1,2.66,5.90,2.03,1.04,5.42
2176,0,1.14,1.34,1.69,1.84,5.42
2177,1,1.42,2.60,2.74,2.06,5.42
2178,1,2.23,2.54,2.64,3.75,5.42
2179,0,3.03,1.19,2.61,2.19,5.42
2180,1,2.03,1.34,2.04,1.42,5.42
2181,1,1.34,2.42,0.96,2.24,5.42
2182,1,2.20,1.47,2.41,1.59,5.42
2183,0,2.99,1.18,2.89,2.21,5.42
2184,0,1.32,4.43,1.70,2.19,5.42
2185,1,1.75,2.19,2.39,2.07,5.42
2186,1,1.92,1.16,2.14,2.35,5.42
2187,0,2.17,2.74,1.95,2.77,3.06
2188,1,3.15,3.38,2.74,2.51,3.77
2189,1,1.88,2.32,3.47,2.74,3.07
2190,1,2.02,1.93,2.74,2.41,1.54
2191,0,1.93,2.35,2.74,2.94,4.33
2192,0,2.74,2.65,1.82,2.02,3.47
2193,0,0.67,3.10,2.27,2.73,2.74
2194,1,1.80,2.05,3.05,1.89,2.74
2195,0,2.68,2.02,2.58,1.99,2.74
2196,1,2.79,1.72,2.74,2.66,2.61
2197,1,2.29,2.52,2.74,3.64,1.83
2198,1,1.34,1.54,2.31,3.43,2.74
2199,0,2.03,1.80,2.74,3.03,2.08
2200,1,2.74,3.41,2.93,2.71,2.79
2201,1,2.06,2.74,2.15,1.99,3.68
2202,1,2.74,2.35,2.39,2.68,2.41
2203,1,2.74,3.68,2.55,2.23,2.21
2204,0,1.53,1.95,2.74,2.09,3.79
2205,0,2.37,2.30,2.74,2.60,2.20
2206,0,2.68,2.28,2.29,3.45,1.30
2207,1,2.04,1.44,2.49,2.68,1.61
2208,1,2.68,3.13,2.21,4.44,3.04
2209,1,2.81,1.65,2.15,2.19,2.68
2210,1,2.51,2.68,2.28,3.16,3.65
2211,0,2.20,2.68,3.76,1.19,2.15
2212,1,1.69,1.88,3.01,2.68,3.89
2213,1,1.92,2.68,1.84,2.68,3.27
2214,0,3.65,2.26,2.27,2.68,2.50
2215,0,2.20,2.31,1.84,2.68,3.05
2216,0,1.82,2.68,2.11,2.62,2.16
2217,0,2.68,2.26,2.81,2.90,2.33
2218,1,1.71,2.68,2.27,1.93,2.46
2219,1,2.28,4.54,1.80,1.86,2.68
2220,1,2.01,2.68,3.07,1.67,2.26
2221,0,2.60,2.12,3.54,2.09,2.68
2222,0,1.84,2.13,2.03,2.68,2.84
2223,0,2.43,2.68,2.08,2.61,6.22
2224,0,1.27,2.68,2.95,2.02,3.51
2225,1,2.01,2.53,2.94,1.75,3.03
2226,0,1.39,2.01,2.26,1.91,3.35
2227,0,2.52,2.48,2.01,4.01,1.80
2228,1,2.38,2.59,2.01,1.95,1.80
2229,1,3.18,2.92,2.01,2.65,1.80
2230,1,1.92,2.19,2.01,1.87,1.80
2231,0,1.97,1.13,2.01,1.58,4.75
2232,0,1.69,0.82,2.01,1.33,1.41
2233,0,2.01,2.45,1.49,1.39,2.40
2234,0,2.02,2.62,2.01,1.45,3.27
2235,1,2.30,2.28,2.01,2.70,3.49
2236,0,1.79,2.01,1.90,1.69,1.41
2237,1,1.81,1.39,2.01,3.38,2.51
2238,1,2.08,1.38,2.01,2.19,2.00
2239,1,1.80,2.13,2.01,1.51,1.20
2240,1,3.33,2.32,2.01,2.51,1.39
2241,0,1.20,1.60,2.01,3.24,2.56
2242,0,1.26,2.01,1.06,2.31,2.93
2243,0,2.01,2.02,3.09,2.27,7.10
2244,1,2.56,2.94,2.46,3.48,3.19
2245,1,2.48,2.46,2.86,3.48,3.19
2246,0,1.36,2.65,3.19,3.48,1.08
2247,1,2.43,2.58,3.19,3.48,1.30
2248,1,3.51,2.99,3.56,3.48,2.30
2249,1,3.27,3.31,3.76,3.48,4.60
2250,0,1.84,3.18,2.75,3.48,2.88
2251,1,2.35,3.48,1.79,2.74,2.14
2252,0,2.15,1.02,2.31,3.48,3.37
2253,1,1.41,2.33,3.71,3.48,3.52
2254,1,1.98,3.48,2.03,3.48,2.25
2255,1,2.25,3.48,3.09,2.42,1.91
2256,0,2.92,3.19,1.46,3.48,0.48
2257,1,1.77,2.23,2.16,3.48,2.84
2258,1,2.60,3.29,2.60,3.48,3.19
2259,0,1.72,1.67,2.99,3.48,3.19
2260,0,2.09,2.00,2.45,3.48,2.13
2261,1,2.11,3.48,4.70,2.33,2.46
2262,0,3.19,2.68,2.40,3.48,2.08
2263,1,3.26,2.85,1.70,1.37,5.13
2264,0,2.34,2.12,2.97,2.56,3.26
2265,0,1.36,3.26,1.90,2.13,3.11
2266,1,3.26,1.70,4.46,2.14,2.20
2267,1,3.26,2.78,2.15,2.41,2.05
2268,0,3.26,1.43,3.29,2.29,1.62
2269,0,3.26,2.21,1.96,3.64,2.46
2270,0,3.26,3.20,3.26,2.55,2.53
2271,0,3.26,4.03,2.57,1.72,0.87
2272,0,3.26,3.13,2.17,2.13,2.54
2273,1,3.26,2.59,2.55,2.16,2.09
2274,1,3.26,2.38,1.37,2.60,3.48
2275,1,2.33,1.51,3.17,2.44,3.26
2276,1,3.26,2.38,3.63,1.68,2.53
