,gameResult,TOP,JUNGLE,MIDDLE,BOTTOM,SUPPORT
1713,1,1.25,2.89,2.33,2.76,2.55
1714,1,1.89,2.33,1.93,2.76,2.76
1715,0,2.97,3.06,2.33,2.76,4.21
1716,1,2.82,3.49,5.35,2.56,2.33
1717,1,1.86,4.34,2.14,2.56,2.33
1718,1,1.80,1.44,2.33,2.75,2.04
1719,1,1.22,2.50,1.79,2.54,1.97
1720,0,1.22,3.87,2.05,3.04,2.08
1721,0,1.22,2.33,1.52,2.93,2.42
1722,0,1.22,2.53,1.01,1.95,2.26
1723,0,1.22,2.41,2.26,2.44,3.06
1724,1,1.22,1.96,2.12,1.96,1.90
1725,0,1.22,3.16,2.30,1.82,2.95
1726,0,1.22,1.53,3.32,1.60,2.41
1727,1,1.22,1.89,2.38,2.02,2.86
1728,0,1.97,1.22,2.80,2.43,2.64
1729,1,1.22,1.74,5.59,2.45,2.17
1730,0,1.22,2.45,1.64,3.43,2.25
1731,0,1.22,2.00,3.20,2.35,2.17
1732,0,1.22,2.79,2.18,1.80,2.24
1733,0,1.22,2.63,1.71,1.45,1.70
1734,0,1.22,2.59,2.17,2.59,2.02
1735,1,1.22,2.12,0.91,2.17,1.95
1736,1,1.22,2.20,2.21,2.88,2.45
1737,1,1.22,2.41,3.19,2.31,3.46
1738,1,1.22,3.42,2.46,2.12,2.26
1739,1,2.01,1.87,2.56,1.81,3.56
1740,0,2.55,1.87,2.46,4.21,2.02
1741,1,2.49,1.87,2.08,1.70,4.86
1742,0,1.87,1.87,2.00,2.56,2.17
1743,1,2.74,1.87,1.68,1.93,4.71
1744,1,3.04,1.87,2.22,2.23,2.16
1745,0,2.18,1.87,1.88,1.56,2.25
1746,1,2.23,1.87,3.01,2.59,3.50
1747,0,2.15,1.87,2.27,2.07,1.85
1748,1,1.58,1.73,1.50,2.86,1.87
1749,1,2.91,1.98,3.49,1.67,1.87
1750,0,2.15,1.55,2.76,1.87,3.32
1751,0,2.63,1.87,2.51,3.03,3.12
1752,0,1.99,1.87,2.50,1.47,3.58
1753,0,1.55,1.98,3.42,1.62,1.87
1754,1,1.88,3.59,1.85,1.63,1.87
1755,1,1.57,1.75,4.08,2.14,1.87
1756,0,2.98,1.95,2.38,1.52,1.87
1757,1,1.28,4.64,2.47,2.25,1.87
1758,0,2.58,1.71,1.83,1.87,2.10
1759,0,1.85,1.87,3.39,1.41,2.35
1760,0,2.27,1.57,2.37,1.41,2.73
1761,1,2.43,1.97,1.41,1.87,2.61
1762,1,2.63,2.14,2.78,1.41,3.67
1763,0,1.77,2.57,2.91,1.41,2.04
1764,0,0.75,1.88,2.03,1.41,2.72
1765,0,4.82,2.11,1.64,1.41,2.35
1766,1,1.11,1.41,1.64,1.97,1.76
1767,0,1.80,2.09,1.54,1.41,4.18
1768,0,1.83,2.89,2.98,1.41,1.73
1769,1,2.17,1.41,3.24,2.75,1.61
1770,1,1.58,1.41,1.69,1.92,1.70
1771,0,2.64,3.32,2.09,2.88,1.41
1772,0,3.13,1.41,1.75,3.03,3.47
1773,1,1.41,2.54,2.18,2.91,4.58
1774,1,2.35,1.41,2.45,3.13,2.25
1775,0,3.84,1.41,1.82,1.72,2.33
1776,0,2.04,2.67,3.55,2.42,1.41
1777,1,2.87,2.52,2.93,1.41,5.61
1778,1,3.05,1.41,2.02,2.06,2.05
1779,0,1.71,2.64,3.91,3.87,2.79
1780,1,2.76,1.71,1.16,2.20,3.00
1781,0,1.71,2.31,2.95,2.20,2.95
1782,0,1.71,2.03,1.84,2.26,2.50
1783,0,1.71,1.71,1.72,1.16,4.00
1784,0,1.71,1.84,1.97,2.43,2.43
1785,1,1.71,2.28,3.41,1.03,1.31
1786,0,1.71,3.41,2.06,3.91,1.42
1787,1,1.71,2.17,1.96,3.91,2.40
1788,1,3.20,1.71,1.92,1.48,1.98
1789,1,1.71,1.67,1.42,2.37,2.51
1790,1,1.71,1.97,3.35,3.13,2.55
1791,0,1.71,2.42,2.27,2.53,2.40
1792,1,1.71,2.41,2.08,2.25,2.38
1793,0,1.61,1.71,3.44,2.78,2.63
1794,0,3.04,5.82,1.71,1.65,2.48
1795,1,1.47,2.77,1.71,2.11,2.79
1796,1,2.44,1.90,1.71,2.29,3.37
1797,0,1.88,1.98,1.71,2.89,1.84
1798,0,2.83,3.52,3.04,1.71,2.31
1799,0,1.35,3.17,1.76,2.21,1.53
1800,0,2.76,2.42,1.76,2.64,2.40
1801,1,1.76,2.53,1.62,2.53,2.43
1802,1,1.75,2.56,1.76,3.00,2.12
1803,1,2.03,2.01,1.76,1.40,2.91
1804,0,1.94,1.67,1.76,1.72,1.89
1805,0,1.51,1.51,1.76,2.31,0.41
1806,1,3.72,2.83,1.76,1.96,3.80
1807,0,2.08,1.45,1.20,2.84,1.76
1808,1,0.94,2.92,1.76,1.74,1.40
1809,0,2.75,1.48,1.76,2.30,1.88
1810,0,1.93,1.33,1.76,3.27,1.33
1811,1,3.00,2.28,1.76,2.77,2.94
1812,0,1.72,2.52,1.76,2.01,2.09
1813,1,2.66,2.67,1.76,2.82,3.44
1814,1,1.71,2.85,1.76,1.42,3.01
1815,0,1.36,2.40,1.76,2.20,1.97
1816,1,2.94,1.30,1.76,2.21,2.48
1817,1,4.13,3.05,1.76,2.75,1.93
1818,1,1.89,2.68,1.76,2.89,2.53
1819,1,1.94,3.17,1.99,2.55,2.44
1820,0,2.44,3.17,3.64,1.80,2.19
1821,0,2.44,1.85,1.84,1.80,2.25
1822,0,2.44,1.33,2.19,1.80,2.48
1823,0,2.44,1.80,1.59,1.97,0.88
1824,1,2.44,2.46,2.53,1.80,1.80
1825,0,3.17,1.58,2.88,1.80,2.44
1826,1,2.46,2.99,2.92,2.66,2.44
1827,0,5.34,1.86,1.57,2.11,2.44
1828,1,1.98,1.96,1.57,2.39,2.44
1829,1,2.17,3.97,1.57,2.38,2.44
1830,0,1.56,1.89,3.17,2.11,2.44
1831,1,2.52,1.93,1.73,2.89,2.44
1832,0,2.41,1.31,1.98,2.83,2.44
1833,1,1.53,3.15,2.50,2.45,2.44
1834,0,1.61,1.71,2.69,1.82,2.44
1835,1,3.37,3.30,2.15,1.82,2.44
1836,0,2.24,2.34,1.85,1.82,2.44
1837,1,1.60,3.54,1.95,1.82,2.44
1838,0,1.53,1.41,2.18,2.47,3.01
1839,1,1.36,1.84,1.91,2.47,3.01
1840,1,3.24,2.15,2.12,2.47,2.42
1841,1,2.98,2.86,2.69,2.47,2.12
1842,1,2.00,2.20,2.12,2.47,3.03
1843,0,2.37,2.22,2.12,2.47,1.34
1844,0,2.57,1.98,2.12,1.92,2.47
1845,0,1.92,2.04,2.47,3.11,0.72
1846,1,1.67,2.47,4.04,4.27,2.08
1847,0,2.59,2.05,2.12,2.47,2.22
1848,0,3.30,2.12,2.11,2.47,2.65
1849,0,2.53,2.12,1.71,2.47,2.76
1850,0,1.56,2.47,2.12,2.15,2.44
1851,1,1.32,3.52,2.23,2.47,3.80
1852,0,2.19,1.72,2.51,2.47,2.39
1853,1,3.44,2.36,2.47,2.12,1.65
1854,0,2.12,2.47,2.54,1.81,5.41
1855,1,1.36,2.04,2.57,2.49,2.47
1856,0,2.30,1.77,2.47,1.95,1.68
1857,1,2.59,1.71,3.68,3.19,2.20
1858,1,1.79,0.47,2.99,2.10,2.20
1859,1,2.64,2.67,5.51,2.32,2.20
1860,0,2.02,2.58,1.52,2.45,2.20
1861,0,2.17,2.67,3.23,1.86,2.20
1862,0,0.46,4.26,2.09,1.64,2.20
1863,1,2.57,1.53,2.16,2.35,2.20
1864,0,1.81,1.61,2.96,2.72,2.20
1865,1,3.08,2.60,2.27,2.73,2.20
1866,1,1.62,2.14,1.19,1.90,2.20
1867,0,2.02,2.82,2.21,2.40,2.20
1868,0,0.41,1.93,0.20,2.54,2.20
1869,1,2.01,2.38,2.30,1.55,2.20
1870,1,3.12,2.39,3.75,3.67,2.20
1871,0,0.84,2.25,2.83,2.84,2.20
1872,1,1.97,3.02,1.52,2.28,2.20
1873,1,1.35,2.75,2.19,3.11,2.20
1874,1,1.95,2.52,1.95,2.80,2.20
1875,1,2.02,3.02,3.37,2.32,2.20
1876,0,1.89,1.49,1.87,3.52,2.20
1877,1,3.50,5.95,2.00,4.48,2.08
1878,0,1.61,2.68,2.44,4.48,2.17
1879,0,1.91,2.21,2.24,4.48,1.51
1880,1,2.18,3.54,2.55,4.48,4.07
1881,1,2.72,2.35,1.88,4.48,3.20
1882,1,1.84,2.53,1.63,4.48,3.83
1883,0,1.08,1.76,1.93,4.48,2.40
1884,1,2.25,1.53,1.61,4.48,2.31
1885,0,1.52,3.35,2.55,4.48,2.80
1886,1,3.32,2.74,1.99,4.48,1.18
1887,1,1.23,2.31,1.76,4.48,2.20
1888,0,2.04,2.68,1.21,4.48,1.35
1889,0,2.07,2.07,2.16,4.48,1.86
1890,0,2.56,1.57,1.68,4.48,2.65
1891,1,2.55,2.36,1.98,4.48,3.85
1892,1,2.17,1.34,3.37,4.48,2.98
1893,1,4.48,1.80,2.28,1.89,3.05
1894,0,3.01,1.20,4.48,2.36,3.15
1895,1,2.44,1.52,2.44,4.48,3.13
1896,1,2.33,1.61,3.08,4.48,2.84
1897,0,2.18,1.52,1.65,3.03,2.02
1898,0,2.07,1.52,2.08,2.64,2.10
1899,1,3.91,1.52,2.65,3.63,2.62
1900,1,1.73,1.52,1.57,2.49,2.61
1901,0,2.36,1.52,2.33,3.61,2.09
1902,0,4.01,1.52,4.69,1.83,1.52
1903,1,2.74,1.52,1.59,1.81,2.35
1904,0,2.83,1.52,1.96,2.02,3.11
1905,0,1.72,1.52,2.43,3.79,0.90
1906,0,2.14,1.52,3.37,2.67,2.85
1907,1,2.27,1.52,2.04,3.52,3.03
1908,1,1.96,1.52,3.15,3.08,2.34
1909,1,1.90,1.52,2.84,3.90,1.79
1910,0,2.01,1.52,2.81,2.16,1.79
1911,0,1.96,1.52,2.12,1.82,1.79
1912,0,2.17,1.52,1.90,2.14,1.79
1913,1,2.87,1.52,2.07,2.50,1.79
1914,0,1.56,1.52,2.70,2.33,1.79
1915,0,2.77,1.52,1.51,2.40,1.79
1916,1,1.87,1.52,6.24,2.43,1.79
1917,1,1.61,2.10,1.77,2.09,2.14
1918,1,3.13,3.38,3.41,2.09,2.83
1919,0,1.99,2.43,1.01,2.09,2.16
1920,0,2.17,2.93,2.74,2.09,1.61
1921,1,3.95,2.27,2.55,2.09,2.73
1922,0,1.89,1.42,2.11,2.09,0.67
1923,0,1.90,1.93,2.99,2.09,1.99
1924,0,1.68,1.82,3.69,2.09,3.08
1925,0,1.75,2.72,2.69,3.17,2.09
1926,0,1.63,2.72,1.54,2.07,2.09
1927,1,2.04,2.72,3.21,2.16,2.09
1928,1,3.16,2.55,2.10,1.66,2.09
1929,0,2.52,2.51,1.96,3.00,2.09
1930,1,1.58,3.12,2.93,2.87,2.09
1931,0,1.22,0.50,0.80,2.27,2.09
1932,0,2.63,3.12,2.82,2.18,2.09
1933,1,1.37,2.51,1.17,3.41,2.09
1934,0,3.69,2.10,3.05,2.30,2.09
1935,0,2.33,2.07,1.92,5.16,2.09
1936,0,1.56,2.43,2.29,2.20,2.99
1937,0,1.83,0.96,1.84,2.99,2.20
1938,1,2.72,3.03,2.05,2.99,2.20
1939,1,2.92,3.03,2.36,2.99,2.20
1940,0,1.31,2.92,2.71,2.99,2.86
1941,1,1.23,3.14,2.17,2.99,2.86
1942,1,2.43,2.33,1.60,2.99,2.86
1943,0,1.83,2.68,2.21,2.99,2.66
1944,1,2.53,3.08,4.17,2.99,3.06
1945,1,1.42,2.99,2.86,2.99,2.31
1946,1,1.54,2.15,2.90,2.99,2.86
1947,0,1.86,2.86,1.59,2.99,3.67
1948,1,1.95,2.86,1.78,2.99,4.00
1949,1,2.10,2.86,2.61,2.99,2.15
1950,1,2.27,2.86,1.53,2.99,2.15
1951,1,3.10,2.86,1.43,2.99,3.55
1952,1,2.50,2.86,3.18,2.99,3.55
1953,1,2.16,2.86,1.42,2.99,1.86
1954,1,1.64,2.97,1.85,2.99,2.86
1955,0,1.22,2.56,1.91,2.99,1.84
1956,0,1.90,0.95,2.02,2.37,2.62
1957,0,3.01,3.92,1.90,2.85,2.76
1958,0,2.42,1.90,1.71,1.46,2.48
1959,1,1.90,1.88,3.51,2.64,2.28
1960,0,1.06,1.90,1.88,4.29,2.01
1961,1,2.83,1.90,1.88,1.86,3.22
1962,1,2.19,1.90,1.88,2.34,1.86
1963,0,1.88,1.90,1.95,2.62,2.79
1964,0,1.88,1.90,3.16,1.93,2.28
1965,0,1.91,1.88,1.90,2.57,3.21
1966,1,1.78,2.82,1.90,3.08,2.26
1967,0,1.85,3.33,1.90,2.64,2.52
1968,1,2.86,3.33,1.90,2.09,3.16
1969,1,1.90,3.33,1.54,3.01,1.98
1970,0,2.08,1.88,1.90,2.15,1.75
1971,0,2.66,1.88,1.90,1.91,2.69
1972,1,1.98,1.88,1.90,3.03,2.44
1973,0,2.10,3.13,3.71,1.90,1.88
1974,0,3.30,2.25,1.90,2.19,1.24
1975,0,1.48,1.61,2.67,1.65,2.57
1976,1,1.77,1.48,3.30,2.45,2.54
1977,0,1.48,2.36,2.87,1.32,1.76
1978,0,1.48,2.78,1.41,0.87,2.14
1979,0,1.48,2.96,2.53,2.60,2.54
1980,0,1.48,3.24,1.62,1.67,2.04
1981,0,1.48,2.60,1.80,1.73,3.26
1982,0,1.48,3.10,2.64,2.09,1.99
1983,0,1.48,2.37,3.01,2.70,2.27
1984,0,1.48,3.33,0.40,3.29,2.84
1985,1,1.48,6.95,2.72,2.84,3.37
1986,1,1.48,3.41,2.53,2.62,2.04
1987,1,1.48,2.34,2.77,2.31,2.15
1988,0,1.48,2.29,3.39,1.95,2.20
1989,0,1.48,1.70,2.19,2.87,2.19
1990,1,1.48,3.27,2.24,3.69,2.59
1991,0,2.35,1.88,2.24,2.04,1.48
1992,0,1.48,2.77,1.59,2.58,2.07
1993,1,0.88,2.23,1.48,3.60,2.96
1994,0,1.95,2.17,1.48,2.01,1.89
1995,1,2.30,2.15,1.96,1.61,2.61
1996,1,1.73,1.80,2.20,1.93,2.30
1997,0,2.07,1.13,3.35,2.32,2.30
1998,1,0.94,2.16,1.73,3.45,2.30
1999,0,1.43,2.46,2.08,2.21,2.30
2000,1,1.55,2.51,3.40,1.42,2.30
2001,1,2.94,1.19,2.24,2.57,2.30
2002,1,2.30,2.04,4.96,1.95,2.30
2003,1,2.05,2.29,3.07,1.99,2.30
2004,0,5.44,2.68,2.83,3.07,2.30
2005,0,2.30,2.67,1.94,0.78,3.13
2006,0,2.30,3.25,2.94,2.09,2.42
2007,0,1.54,2.30,2.67,3.80,1.85
2008,0,2.30,1.50,2.65,2.25,2.21
2009,0,1.66,2.30,1.47,2.53,2.86
2010,0,2.30,2.45,1.66,3.01,1.78
2011,0,2.82,2.36,2.30,3.45,2.45
2012,0,2.30,1.85,2.74,1.74,1.10
2013,0,2.30,2.06,1.90,1.79,3.07
2014,0,2.00,1.54,1.84,2.29,2.23
2015,0,2.07,2.36,2.52,2.29,1.83
2016,1,2.94,2.84,2.65,2.29,2.62
2017,0,2.90,2.23,1.81,2.29,2.03
2018,1,2.48,2.72,2.55,2.29,3.16
2019,1,2.91,2.32,3.02,2.29,3.31
2020,0,1.61,1.91,1.76,2.29,3.42
2021,0,2.46,2.81,2.11,2.29,2.42
2022,1,1.63,2.95,1.93,2.29,2.11
2023,1,2.03,3.54,2.42,2.29,1.60
2024,0,2.13,2.72,2.28,2.29,4.38
2025,0,2.42,2.86,2.76,2.29,2.56
2026,1,3.55,2.96,3.74,2.29,3.06
2027,0,1.74,2.44,2.02,2.29,2.09
2028,0,1.48,2.40,1.80,2.29,1.93
2029,1,1.48,2.29,2.32,2.31,1.75
2030,1,1.96,2.28,3.50,2.29,2.45
2031,0,2.08,1.54,1.98,2.29,2.90
2032,1,2.27,3.23,1.83,2.29,2.67
2033,1,2.81,2.70,1.75,2.29,2.88
2034,0,2.08,1.99,4.07,2.34,2.48
2035,0,1.53,5.86,2.48,3.39,3.22
2036,1,3.48,2.27,2.48,4.20,1.81
2037,0,3.50,1.62,2.48,1.95,3.06
2038,1,1.40,1.93,2.48,3.88,2.77
2039,1,2.02,1.60,2.12,1.62,2.48
2040,0,1.86,2.39,2.48,2.72,2.98
2041,0,1.77,1.78,2.48,1.57,2.13
2042,1,1.26,4.74,2.48,2.25,2.42
2043,1,1.24,1.44,2.48,2.58,3.57
2044,1,2.87,2.19,2.48,2.90,1.64
2045,0,2.48,2.14,2.74,2.16,1.50
2046,0,2.48,1.84,2.22,3.05,2.08
2047,1,1.39,2.48,1.90,2.08,2.32
2048,0,3.06,4.10,2.48,2.88,1.98
2049,1,3.58,2.48,3.04,2.15,1.96
2050,1,3.58,2.48,2.00,1.83,2.81
2051,0,2.60,2.20,1.92,3.58,2.48
2052,0,2.48,2.34,3.58,2.35,1.75
2053,0,2.48,2.27,3.58,2.28,2.38
2054,1,2.06,3.40,1.78,2.56,2.15
2055,1,3.23,2.93,2.86,2.56,2.13
2056,0,1.79,1.58,2.69,2.56,2.86
2057,0,1.61,2.01,1.56,2.56,2.15
2058,0,1.86,2.00,2.55,2.56,2.15
2059,1,1.78,2.88,1.82,2.56,2.15
2060,0,2.14,1.76,1.70,2.56,2.15
2061,0,2.86,2.65,2.45,2.56,2.15
2062,1,2.32,2.86,2.56,2.09,3.21
2063,1,1.65,2.00,2.56,1.93,2.30
2064,1,1.53,2.60,2.56,1.54,2.08
2065,0,2.69,1.58,1.05,2.56,2.33
2066,1,2.04,2.62,1.80,2.56,1.93
2067,1,2.02,1.53,1.63,2.56,4.03
2068,0,2.62,3.02,2.09,2.56,3.05
2069,1,1.33,1.96,2.45,2.56,2.06
2070,0,1.77,2.49,2.09,2.56,3.85
2071,0,3.65,2.20,2.73,2.56,2.29
2072,0,1.71,1.93,2.15,3.53,4.53
2073,1,2.50,1.70,2.15,1.83,2.09
2074,1,1.33,2.57,2.15,2.47,2.20
2075,1,1.49,2.10,2.15,2.29,2.45
2076,0,2.01,2.45,2.15,1.93,2.96
2077,1,2.06,4.08,2.15,0.92,2.80
2078,0,1.33,2.08,2.15,1.58,1.34
2079,0,0.91,1.18,2.15,2.69,1.34
2080,0,3.46,1.07,2.15,1.87,1.33
2081,1,2.15,1.32,2.01,3.18,2.31
2082,0,1.15,2.72,2.15,1.43,2.12
2083,0,1.25,3.08,2.15,3.18,1.76
2084,0,3.31,3.65,2.15,2.29,1.93
2085,1,0.82,2.82,2.15,2.29,3.11
2086,1,1.93,1.32,2.15,1.41,2.93
2087,0,1.71,1.99,2.15,2.60,2.24
2088,0,1.01,1.20,2.15,2.51,1.94
2089,0,2.20,2.40,2.15,1.99,2.26
2090,1,1.43,2.82,2.15,2.33,1.91
2091,1,2.61,3.14,2.04,2.81,1.67
2092,1,2.39,2.04,2.89,2.61,2.36
2093,1,1.46,2.04,2.40,2.06,3.37
2094,1,1.88,2.10,2.04,2.43,2.08
2095,0,1.51,2.04,1.65,3.47,1.63
2096,1,1.33,2.04,2.50,2.81,2.72
2097,0,1.93,2.04,1.25,2.81,1.57
2098,0,2.52,2.04,2.15,2.81,2.14
2099,1,1.77,2.04,3.55,2.81,2.34
2100,0,1.16,2.04,1.58,2.13,3.61
2101,1,3.45,2.04,1.64,2.15,3.27
2102,0,1.43,2.04,1.73,2.25,2.48
2103,1,2.67,2.04,2.58,2.38,2.48
2104,0,2.13,2.04,2.81,1.72,3.81
2105,0,2.86,2.04,2.81,2.52,3.26
2106,1,2.45,2.04,2.81,2.45,1.71
2107,1,1.78,2.04,2.81,4.46,3.15
2108,0,2.15,2.54,2.04,2.81,3.02
2109,0,2.81,1.59,2.04,2.74,1.82
2110,0,2.81,2.04,2.95,2.52,2.79
2111,1,1.60,2.18,3.82,2.23,1.81
2112,1,3.82,1.48,1.60,1.77,2.42
2113,0,2.85,1.60,3.82,1.54,1.71
2114,0,1.60,2.25,3.82,2.90,2.62
2115,1,1.60,7.92,3.82,2.01,2.38
2116,1,1.66,1.60,3.82,2.64,1.69
2117,1,1.65,1.60,3.82,3.07,1.67
2118,1,2.56,1.60,3.82,2.20,3.08
2119,1,1.70,1.60,3.82,1.28,2.93
2120,0,1.60,1.65,3.82,2.18,1.88
2121,0,2.33,1.60,3.82,2.25,2.00
2122,1,1.88,1.60,2.35,2.57,3.82
2123,1,1.60,1.65,3.82,2.10,3.05
2124,0,1.60,1.79,3.82,2.92,2.65
2125,1,1.60,2.40,3.82,2.81,2.64
2126,1,2.24,1.60,3.82,2.20,2.86
2127,0,1.60,2.23,3.82,3.94,2.70
2128,1,1.60,3.52,3.82,2.05,2.68
2129,0,1.66,1.60,3.82,2.21,4.71
2130,0,1.80,2.08,3.31,3.09,1.84
2131,0,2.72,3.16,2.99,1.58,1.84
2132,1,1.36,3.41,3.58,2.01,1.84
2133,0,2.51,1.36,3.00,1.46,1.84
2134,0,1.73,3.45,5.08,3.06,1.84
2135,0,1.99,2.37,1.79,3.04,1.84
2136,0,2.31,1.84,1.94,2.48,1.65
2137,1,2.37,1.84,1.94,2.92,1.82
2138,1,2.14,1.84,1.94,2.36,2.74
2139,0,1.51,0.49,2.40,1.84,2.64
2140,0,0.60,2.10,3.13,1.84,1.88
2141,0,1.78,1.36,1.98,2.40,1.84
2142,1,3.33,1.56,1.88,3.36,1.84
2143,0,1.22,2.56,1.91,2.99,1.84
2144,1,2.33,1.84,2.95,2.99,2.51
2145,1,2.02,2.45,2.20,2.99,1.84
2146,0,2.96,2.27,1.43,2.99,1.84
2147,1,1.80,4.03,2.67,2.99,1.84
2148,1,1.47,2.89,1.75,2.99,1.84
2149,1,1.48,1.75,3.03,2.99,1.84
2150,0,2.26,1.89,2.10,2.24,3.00
2151,1,3.16,2.06,2.10,1.31,4.10
2152,0,2.29,2.10,2.03,2.24,1.53
2153,0,2.29,2.10,2.96,2.80,1.91
2154,0,2.29,2.10,2.09,1.94,1.98
2155,0,3.76,2.10,2.41,2.03,3.25
2156,0,2.67,2.08,1.99,2.66,2.10
2157,1,2.12,1.86,2.97,3.49,2.10
2158,1,1.87,2.51,2.14,2.85,2.10
2159,1,2.09,2.11,2.07,4.11,2.10
2160,1,1.31,2.52,2.07,1.97,2.10
2161,1,2.99,2.00,2.07,1.88,2.10
2162,1,2.04,4.18,2.07,2.55,2.10
2163,1,1.42,2.09,3.29,2.28,2.10
2164,1,1.83,1.65,2.97,2.67,2.10
2165,0,3.44,1.75,2.06,2.22,2.10
2166,0,0.93,2.29,2.10,2.11,1.86
2167,0,1.87,2.04,2.10,1.35,1.87
2168,0,1.03,2.35,2.10,3.01,2.39
2169,1,2.65,2.49,2.31,2.10,3.64
2170,0,1.01,0.66,2.64,2.51,3.37
2171,1,2.15,2.87,2.17,3.37,2.20
2172,1,2.18,3.22,1.06,3.37,0.89
2173,0,2.26,1.89,2.65,3.37,2.90
2174,1,2.47,1.58,1.79,3.39,3.37
2175,0,2.22,1.54,2.25,2.30,3.37
2176,0,1.65,2.08,2.13,1.84,3.37
2177,0,3.24,1.48,2.23,2.37,3.37
2178,0,1.92,2.75,1.87,1.97,3.37
2179,1,1.12,1.96,1.90,1.06,3.37
2180,1,2.12,2.27,6.17,2.50,3.37
2181,1,1.73,2.13,3.33,2.79,3.37
2182,0,2.41,2.19,2.15,2.82,3.37
2183,0,2.19,0.75,2.19,2.06,3.37
2184,1,2.22,3.61,1.88,2.89,3.37
2185,1,2.19,2.63,3.37,2.63,1.36
2186,1,2.19,3.37,2.71,2.45,3.15
2187,0,2.19,2.11,1.91,1.91,3.37
2188,1,2.19,4.29,2.10,1.80,3.37
2189,1,2.19,1.76,1.51,2.48,3.37
2190,0,2.46,2.50,1.90,2.22,1.85
2191,0,2.46,2.10,1.93,2.75,1.85
2192,1,2.46,4.58,2.87,1.84,1.85
2193,1,2.87,4.58,2.69,2.46,1.85
2194,0,2.23,2.59,2.33,3.13,1.85
2195,0,2.09,1.88,2.93,3.13,1.85
2196,1,3.35,1.95,3.17,2.92,1.85
2197,1,2.22,1.72,2.96,3.60,1.85
2198,0,2.97,2.66,1.91,2.66,1.85
2199,0,2.56,2.35,2.23,3.62,1.85
2200,0,1.18,3.33,2.48,2.16,1.85
2201,1,2.11,2.45,1.53,2.16,1.85
2202,1,2.62,1.69,1.65,2.16,1.85
2203,1,2.16,3.17,2.92,2.08,1.85
2204,1,2.08,2.80,2.63,2.08,1.85
2205,0,1.48,1.91,0.74,2.08,1.85
2206,0,2.31,1.02,3.84,2.80,1.85
2207,0,1.97,3.80,2.75,2.30,1.85
2208,0,2.23,1.95,2.17,3.42,1.85
2209,1,1.67,3.65,1.41,2.81,1.85
2210,0,4.48,2.48,2.92,2.00,2.36
2211,0,2.53,1.72,2.04,2.12,2.92
2212,1,1.40,3.06,2.92,4.22,1.96
2213,1,2.31,1.36,2.92,2.13,1.57
2214,1,2.41,1.15,2.92,1.96,2.81
2215,0,2.93,1.16,2.70,1.88,2.92
2216,1,4.18,2.29,2.25,2.82,2.92
2217,0,3.03,2.92,2.41,2.85,2.78
2218,1,2.40,3.04,2.92,1.29,3.82
2219,1,0.96,2.09,2.92,1.68,2.98
2220,1,1.66,2.02,2.92,1.82,3.19
2221,0,3.15,2.34,2.92,2.44,2.82
2222,0,1.67,2.05,2.92,1.90,1.35
2223,1,2.54,1.83,2.92,2.75,4.01
2224,1,2.02,1.69,2.92,1.93,3.04
2225,0,2.52,1.23,2.92,2.32,2.59
2226,1,1.89,1.92,2.92,1.10,2.07
2227,1,2.89,2.53,2.92,2.82,1.36
2228,1,1.77,3.60,2.92,2.50,2.97
2229,0,2.01,1.40,2.92,2.71,1.73
2230,0,1.96,2.58,2.06,2.31,2.21
2231,1,1.96,2.60,2.20,1.43,1.37
2232,0,1.37,2.32,1.96,3.33,3.00
2233,1,1.94,1.62,1.96,2.50,1.37
2234,0,1.96,1.37,1.56,1.87,1.37
2235,0,1.96,2.17,1.86,1.94,1.37
2236,1,1.96,4.33,2.39,2.34,1.37
2237,1,1.60,1.37,3.82,2.18,1.96
2238,0,2.28,2.76,1.96,2.39,2.15
2239,0,1.96,2.30,1.73,3.05,2.60
2240,0,2.31,1.96,1.73,2.68,2.59
2241,0,1.96,3.05,2.03,1.73,1.73
2242,0,1.15,1.96,1.73,2.58,1.35
2243,1,1.96,3.77,1.73,2.57,3.08
2244,0,1.90,1.96,1.73,3.35,2.22
2245,0,1.96,2.51,2.22,2.81,3.54
2246,0,1.96,2.91,1.55,4.75,3.29
2247,0,1.96,2.18,2.21,2.68,2.21
2248,0,2.56,3.42,1.96,2.19,2.27
2249,0,2.30,2.19,3.93,1.68,3.40
2250,1,5.35,2.30,2.44,2.09,1.71
2251,0,1.40,2.30,1.52,3.30,2.02
2252,1,2.30,2.63,1.90,1.75,3.33
2253,0,1.99,2.77,2.30,2.23,2.88
2254,1,2.30,2.77,2.79,2.33,3.03
2255,1,0.76,2.77,1.30,2.30,3.24
2256,0,1.62,2.77,2.30,2.89,2.23
2257,0,1.62,2.77,2.30,2.51,2.73
2258,0,2.51,2.77,2.30,1.75,3.05
2259,1,1.72,2.77,2.30,1.94,1.99
2260,1,2.25,2.77,1.94,2.30,1.72
2261,1,3.04,2.77,2.30,2.84,2.91
2262,0,2.41,2.77,2.30,2.57,3.07
2263,0,2.13,2.77,2.72,2.30,2.41
2264,1,2.30,2.31,1.81,4.53,2.75
2265,0,2.31,2.30,2.79,1.62,1.99
2266,0,1.45,2.28,2.31,2.30,2.35
2267,1,2.85,2.58,2.79,2.81,2.50
2268,1,2.48,1.75,1.91,2.81,2.79
2269,1,1.79,2.51,2.64,2.81,2.79
2270,1,2.81,3.17,2.79,2.61,1.57
