,gameResult,oChamp1,oChamp2,oChamp3,oChamp4,oChamp5,eChamp1,eChamp2,eChamp3,eChamp4,eChamp5
11702,1,Darius,Karthus,Galio,Lucian,Maokai,Illaoi,Kindred,Ziggs,Ashe,Yuumi
11703,0,Ezreal,Rammus,Talon,Ornn,Lux,Akali,Graves,Jayce,Jhin,Vel'Koz
11704,0,Ornn,Nocturne,Vladimir,Lucian,Yuumi,Mordekaiser,Warwick,Ekko,Varus,Senna
11705,0,Ornn,Lee Sin,LeBlanc,Caitlyn,Miss Fortune,Lucian,Rammus,Kassadin,Kai'Sa,Maokai
11706,1,Ornn,Warwick,Sylas,Kai'Sa,Leona,Shen,Jax,Cassiopeia,Miss Fortune,Pyke
11707,1,Vayne,Neeko,Lucian,Ashe,Thresh,Maokai,Rammus,Malzahar,Jinx,Malphite
11708,0,Heimerdinger,Master Yi,Sylas,Sivir,Miss Fortune,Camille,Evelynn,Orianna,Kai'Sa,Nautilus
11709,0,Riven,Rammus,Renekton,Caitlyn,Nautilus,Darius,Nidalee,LeBlanc,Sivir,Leona
11710,1,Irelia,Shaco,Yasuo,Xayah,Aurelion Sol,Fiddlesticks,Zac,Jax,Varus,Blitzcrank
11711,0,Shyvana,Nocturne,Orianna,Ashe,Swain,Yasuo,Olaf,Volibear,Kai'Sa,Thresh
11712,0,Garen,Hecarim,Pantheon,Lucian,Lux,Sylas,Lee Sin,Corki,Xayah,Nautilus
11713,1,Mordekaiser,Riven,Wukong,Kalista,Malphite,Dr. Mundo,Master Yi,Katarina,Ezreal,Varus
11714,0,Malphite,Kayn,Katarina,Tristana,Thresh,Fiddlesticks,Kindred,LeBlanc,Xayah,Nautilus
11715,0,Fiora,Dr. Mundo,Orianna,Ezreal,Senna,Ornn,Master Yi,Galio,Caitlyn,Xerath
11716,1,Illaoi,Rammus,Ahri,Vayne,Senna,Aatrox,Gragas,Zed,Caitlyn,Swain
11717,1,Karma,Kayn,Yasuo,Kalista,Alistar,Fiddlesticks,Jarvan IV,Sylas,Miss Fortune,Thresh
11718,0,Shen,Kayle,Xerath,Caitlyn,Lulu,Garen,Graves,Syndra,Ashe,Nami
11719,1,Neeko,Olaf,Ahri,Kog'Maw,Lulu,Jax,Kayn,Zed,Vayne,Braum
11720,1,Garen,Nidalee,Syndra,Caitlyn,Zilean,Dr. Mundo,Wukong,Ornn,Ezreal,Leona
11721,1,Akali,Darius,Syndra,Kai'Sa,Nautilus,Jax,Vi,Katarina,Tristana,Yuumi
11722,1,Maokai,Lee Sin,Yasuo,Lucian,Malphite,Olaf,Zac,Xerath,Ezreal,Thresh
11723,0,Wukong,Lee Sin,Shen,Miss Fortune,Sona,Sett,Nidalee,Sylas,Lucian,Veigar
11724,1,Renekton,Nidalee,Sett,Ezreal,Vel'Koz,Darius,Nunu & Willump,Talon,Vayne,Yuumi
11725,1,Darius,Ekko,Yasuo,Miss Fortune,Pyke,Irelia,Jarvan IV,Wukong,Ezreal,Brand
11726,1,Garen,Shyvana,Ornn,Kai'Sa,Swain,Sett,Nidalee,Talon,Xayah,Blitzcrank
11727,0,Garen,Amumu,Pantheon,Caitlyn,Senna,Aatrox,Ekko,Yasuo,Ashe,Leona
11728,0,Shyvana,Nocturne,Orianna,Ashe,Swain,Yasuo,Olaf,Volibear,Kai'Sa,Thresh
11729,0,Garen,Hecarim,Pantheon,Lucian,Lux,Sylas,Lee Sin,Corki,Xayah,Nautilus
11730,1,Mordekaiser,Riven,Wukong,Kalista,Malphite,Dr. Mundo,Master Yi,Katarina,Ezreal,Varus
11731,0,Wukong,Diana,Yasuo,Ezreal,Pyke,Dr. Mundo,Ekko,Nasus,Aphelios,Morgana
11732,0,Irelia,Kayn,Syndra,Ezreal,Senna,Garen,Amumu,Sylas,Aphelios,Yuumi
11733,1,Darius,Trundle,Aatrox,Ezreal,Yuumi,Irelia,Olaf,Cassiopeia,Kai'Sa,Pyke
11734,0,Aatrox,Nidalee,Ryze,Jhin,Senna,Leona,Ekko,Twisted Fate,Jinx,Sona
11735,0,Kennen,Lee Sin,Pantheon,Caitlyn,Veigar,Wukong,Sylas,Zoe,Senna,Thresh
11736,0,Ornn,Gragas,Zed,Jinx,Blitzcrank,Renekton,Garen,Katarina,Kai'Sa,Pantheon
11737,0,Garen,Lee Sin,Fizz,Jhin,Lux,Mordekaiser,Ekko,Zed,Ezreal,Leona
11738,1,Irelia,Master Yi,Qiyana,Miss Fortune,Taric,Sett,Zac,Sylas,Ezreal,Annie
11739,1,Trundle,Shyvana,Lux,Ashe,Nami,Riven,Aatrox,Syndra,Yasuo,Leona
11740,0,Sona,Olaf,Vladimir,Aphelios,Blitzcrank,Riven,Master Yi,Azir,Caitlyn,Twisted Fate
11741,0,Dr. Mundo,Ekko,Syndra,Lucian,Senna,Fiora,Shyvana,Ryze,Miss Fortune,Brand
11742,0,Ornn,Graves,Yasuo,Miss Fortune,Nautilus,Akali,Olaf,Irelia,Ezreal,Lux
11743,0,Sett,Elise,Ahri,Ezreal,Karma,Ornn,Lee Sin,Orianna,Kai'Sa,Zoe
11744,0,Irelia,Lee Sin,Twisted Fate,Miss Fortune,Zilean,Singed,Rek'Sai,Ekko,Jhin,Lux
11745,1,Aatrox,Lee Sin,LeBlanc,Kai'Sa,Thresh,Yasuo,Kha'Zix,Nidalee,Lucian,Yuumi
11746,1,Teemo,Olaf,Zed,Tristana,Blitzcrank,Mordekaiser,Nidalee,Annie,Vayne,Soraka
11747,1,Darius,Master Yi,Galio,Lucian,Janna,Teemo,Amumu,Kai'Sa,Anivia,Nautilus
11748,0,Nasus,Zac,Corki,Miss Fortune,Alistar,Teemo,Master Yi,Anivia,Ezreal,Lux
11749,0,Ornn,Hecarim,Aatrox,Teemo,Anivia,Kayle,Rek'Sai,Talon,Kai'Sa,Nautilus
11750,1,Shyvana,Rammus,Anivia,Aphelios,Blitzcrank,Galio,Lee Sin,Renekton,Xayah,Lulu
11751,0,Teemo,Rammus,Anivia,Lucian,Nautilus,Swain,Rek'Sai,Nocturne,Varus,Mordekaiser
11752,1,Vayne,Master Yi,Anivia,Miss Fortune,Nautilus,Ornn,Hecarim,Ashe,Jinx,Lux
11753,0,Mordekaiser,Master Yi,Anivia,Ezreal,Thresh,Ahri,Nocturne,Darius,Miss Fortune,Xerath
11754,1,Teemo,Rammus,Syndra,Vayne,Anivia,Garen,Lee Sin,Twisted Fate,Kai'Sa,Morgana
11755,0,Maokai,Olaf,Anivia,Kai'Sa,Thresh,Tryndamere,Kayn,Zed,Miss Fortune,Xerath
11756,1,Nasus,Graves,Mordekaiser,Jinx,Alistar,Renekton,Rammus,Anivia,Lucian,Leona
11757,0,Illaoi,Rammus,Anivia,Tryndamere,Olaf,Garen,Kayn,Vladimir,Jinx,Veigar
11758,1,Renekton,Kayn,Ekko,Ezreal,Alistar,Vladimir,Rammus,Anivia,Vayne,Malphite
11759,1,Garen,Master Yi,Heimerdinger,Ezreal,Alistar,Kennen,Rammus,Anivia,Jhin,Leona
11760,1,Camille,Karthus,Pantheon,Miss Fortune,Senna,Darius,Master Yi,Anivia,Jhin,Sett
11761,1,Poppy,Warwick,Vladimir,Ezreal,Blitzcrank,Volibear,Rammus,Anivia,Caitlyn,Taric
11762,0,Yorick,Olaf,Anivia,Twitch,Yuumi,Darius,Lee Sin,Yasuo,Tristana,Thresh
11763,1,Darius,Olaf,Anivia,Ashe,Miss Fortune,Yorick,Rek'Sai,Diana,Aphelios,Yuumi
11764,0,Jax,Warwick,Anivia,Jhin,Soraka,Mordekaiser,Dr. Mundo,Irelia,Ezreal,Lulu
11765,0,Ornn,Master Yi,Anivia,Irelia,Nautilus,Jayce,Xin Zhao,Mordekaiser,Sivir,Sett
11766,0,Renekton,Jax,Ekko,Ezreal,Pyke,Garen,Master Yi,Anivia,Miss Fortune,Yuumi
11767,0,Fiora,Shyvana,Anivia,Ezreal,Rakan,Malphite,Rammus,Irelia,Vayne,Zilean
11768,1,Jax,Shyvana,Talon,Anivia,Thresh,Ornn,Nunu & Willump,Twisted Fate,Caitlyn,Blitzcrank
11769,0,Cho'Gath,Vi,Anivia,Ezreal,Soraka,Mordekaiser,Warwick,Pantheon,Varus,Blitzcrank
11770,1,Fiora,Wukong,Katarina,Olaf,Blitzcrank,Yorick,Lee Sin,Ekko,Ashe,Anivia
11771,1,Galio,Udyr,Fiddlesticks,Ezreal,Tahm Kench,Volibear,Trundle,Neeko,Vayne,Anivia
11772,0,Rengar,Amumu,Anivia,Ezreal,Swain,Mordekaiser,Kayn,Fizz,Varus,Malphite
11773,1,Renekton,Graves,Anivia,Miss Fortune,Shaco,Kennen,Warwick,Rumble,Varus,Blitzcrank
11774,1,Teemo,Kayn,Akali,Jinx,Neeko,Darius,Graves,Anivia,Tristana,Sylas
11775,0,Malphite,Nidalee,Anivia,Tristana,Nautilus,Teemo,Lee Sin,Malzahar,Ashe,Morgana
11776,1,Darius,Master Yi,Galio,Lucian,Janna,Teemo,Amumu,Kai'Sa,Anivia,Nautilus
11777,0,Nasus,Zac,Corki,Miss Fortune,Alistar,Teemo,Master Yi,Anivia,Ezreal,Lux
11778,0,Ornn,Hecarim,Aatrox,Teemo,Anivia,Kayle,Rek'Sai,Talon,Kai'Sa,Nautilus
11779,1,Shyvana,Rammus,Anivia,Aphelios,Blitzcrank,Galio,Lee Sin,Renekton,Xayah,Lulu
11780,0,Teemo,Rammus,Anivia,Lucian,Nautilus,Swain,Rek'Sai,Nocturne,Varus,Mordekaiser
11781,1,Garen,Xin Zhao,Viktor,Ezreal,Leona,Jax,Lee Sin,Lux,Anivia,Zoe
11782,1,Nasus,Vi,Anivia,Caitlyn,Senna,Maokai,Shaco,Malphite,Draven,Blitzcrank
11783,1,Aatrox,Jarvan IV,Karma,Caitlyn,Lulu,Teemo,Rumble,Nocturne,Ezreal,Anivia
11784,0,Ornn,Zac,Karma,Ashe,Pyke,Fiora,Nocturne,Anivia,Vayne,Lux
11785,1,Renekton,Volibear,Anivia,Miss Fortune,Thresh,Wukong,Kayn,Ryze,Ashe,Yuumi
11786,0,Jayce,Graves,Nocturne,Aphelios,Senna,Darius,Nunu & Willump,Diana,Ezreal,Malphite
11787,1,Nasus,Kindred,Sylas,Syndra,Nami,Dr. Mundo,Ekko,Vladimir,Aphelios,Maokai
11788,1,Malphite,Shaco,Xerath,Vayne,Brand,Darius,Kindred,Yasuo,Xayah,Lux
11789,1,Ezreal,Kayn,Sylas,Vayne,Morgana,Illaoi,Trundle,Syndra,Varus,Janna
11790,0,Darius,Master Yi,Sylas,Ezreal,Sett,Nasus,Graves,Ahri,Vayne,Leona
11791,1,Vayne,Kayn,Sylas,Ezreal,Yuumi,Teemo,Warwick,Yasuo,Lucian,Leona
11792,1,Renekton,Amumu,Lux,Ashe,Zoe,Mordekaiser,Zac,Rumble,Ezreal,Morgana
11793,0,Maokai,Graves,Azir,Aphelios,Brand,Garen,Zac,Yasuo,Ezreal,Leona
11794,0,Pantheon,Rammus,Dr. Mundo,Kalista,Leona,Akali,Warwick,Twisted Fate,Ezreal,Senna
11795,0,Kayle,Amumu,Ryze,Yasuo,Pyke,Ekko,Garen,Zed,Aphelios,Blitzcrank
11796,1,Shyvana,Rammus,Anivia,Aphelios,Blitzcrank,Galio,Lee Sin,Renekton,Xayah,Lulu
11797,0,Garen,Nunu & Willump,Syndra,Ezreal,Morgana,Riven,Yasuo,Pantheon,Varus,Sett
11798,1,Garen,Amumu,Wukong,Lucian,Pyke,Morgana,Sett,Irelia,Udyr,Ezreal
11799,0,Aatrox,Amumu,Irelia,Kalista,Pyke,Darius,Kindred,Sylas,Miss Fortune,Yuumi
11800,0,Garen,Warwick,Diana,Aphelios,Fiddlesticks,Zed,Olaf,Veigar,Varus,Lux
11801,1,Riven,Jarvan IV,Ahri,Kalista,Thresh,Mordekaiser,Shyvana,Irelia,Aphelios,Shen
11802,0,Sett,Elise,Zed,Ashe,Alistar,Garen,Kayn,Ryze,Varus,Thresh
11803,1,Cho'Gath,Kayn,Zed,Ezreal,Yuumi,Sett,Mordekaiser,Irelia,Xayah,Pantheon
11804,1,Kha'Zix,Nocturne,Akali,Aphelios,Lee Sin,Teemo,Xin Zhao,Kassadin,Lucian,Volibear
11805,1,Tryndamere,Master Yi,Yasuo,Ezreal,Soraka,Renekton,Nunu & Willump,Diana,Jhin,Thresh
11806,1,Mordekaiser,Nunu & Willump,Diana,Miss Fortune,Pyke,Teemo,Master Yi,Sylas,Aphelios,Rakan
11807,0,Zac,Elise,LeBlanc,Aphelios,Lux,Mordekaiser,Pantheon,Vladimir,Ezreal,Vel'Koz
11808,0,Rumble,Ekko,Ahri,Ezreal,Yuumi,Darius,Pantheon,Lucian,Aphelios,Thresh
11809,1,Ornn,Pantheon,Kai'Sa,Vayne,Teemo,Quinn,Leona,Nocturne,Jhin,Ashe
11810,1,Fiora,Fiddlesticks,Lucian,Ashe,Pyke,Darius,Zac,Yasuo,Caitlyn,Xerath
11811,0,Maokai,Graves,Azir,Aphelios,Brand,Garen,Zac,Yasuo,Ezreal,Leona
11812,0,Pantheon,Rammus,Dr. Mundo,Kalista,Leona,Akali,Warwick,Twisted Fate,Ezreal,Senna
11813,0,Mordekaiser,Graves,Cassiopeia,Sivir,Blitzcrank,Kayle,Lee Sin,Pyke,Ezreal,Xerath
11814,0,Sett,Kayn,Malphite,Jinx,Pyke,Darius,Zac,Yasuo,Ezreal,Morgana
11815,0,Kayle,Amumu,Ryze,Yasuo,Pyke,Ekko,Garen,Zed,Aphelios,Blitzcrank
11816,1,Shyvana,Rammus,Anivia,Aphelios,Blitzcrank,Galio,Lee Sin,Renekton,Xayah,Lulu
11817,0,Garen,Nunu & Willump,Syndra,Ezreal,Morgana,Riven,Yasuo,Pantheon,Varus,Sett
11818,1,Garen,Amumu,Wukong,Lucian,Pyke,Morgana,Sett,Irelia,Udyr,Ezreal
11819,0,Aatrox,Amumu,Irelia,Kalista,Pyke,Darius,Kindred,Sylas,Miss Fortune,Yuumi
11820,1,Vayne,Senna,Yasuo,Caitlyn,Rammus,Mordekaiser,Wukong,Diana,Ezreal,Thresh
11821,0,Irelia,Malphite,Sylas,Kai'Sa,Blitzcrank,Sett,Shen,Yasuo,Ezreal,Zyra
11822,0,Aatrox,Kayn,Yasuo,Ashe,Blitzcrank,Teemo,Xin Zhao,Darius,Kalista,Nautilus
11823,1,Ornn,Karthus,Irelia,Lucian,Nautilus,Pyke,Kayn,Sett,Ezreal,Blitzcrank
11824,0,Mordekaiser,Sejuani,Qiyana,Ashe,Lux,Nasus,Zac,Xerath,Lucian,Yuumi
11825,0,Garen,Evelynn,Galio,Varus,Leona,Renekton,Nocturne,Cassiopeia,Lucian,Braum
11826,0,Garen,Olaf,Galio,Miss Fortune,Yuumi,Illaoi,Trundle,Pyke,Ezreal,Fiddlesticks
11827,0,Shyvana,Rammus,Anivia,Aphelios,Blitzcrank,Galio,Lee Sin,Renekton,Xayah,Lulu
11828,1,Akali,Fiddlesticks,Yasuo,Jhin,Galio,Maokai,Graves,LeBlanc,Sivir,Blitzcrank
11829,0,Mordekaiser,Sett,Syndra,Ashe,Blitzcrank,Renekton,Warwick,Ekko,Caitlyn,Morgana
11830,1,Sett,Kayn,Tristana,Swain,Morgana,Garen,Trundle,Kassadin,Varus,Maokai
11831,0,Garen,Xin Zhao,Ahri,Kai'Sa,Nautilus,Fiora,Shaco,Irelia,Ashe,Rakan
11832,0,Neeko,Kha'Zix,Zed,Caitlyn,Galio,Fiora,Zac,Ahri,Ezreal,Yuumi
11833,0,Yasuo,Hecarim,Katarina,Lucian,Nautilus,Aatrox,Kayn,Ryze,Vayne,Thresh
11834,0,Olaf,Trundle,Rammus,Caitlyn,Thresh,Volibear,Elise,Ahri,Ezreal,Yuumi
11835,0,Irelia,Master Yi,Zed,Yasuo,Malphite,Darius,Lee Sin,Fizz,Varus,Pyke
11836,0,Maokai,Kayn,Katarina,Morgana,Ashe,Ornn,Lee Sin,LeBlanc,Caitlyn,Senna
11837,0,Rumble,Shen,Irelia,Caitlyn,Alistar,Malphite,Kayn,Zed,Ashe,Poppy
11838,1,Sett,Trundle,Diana,Ezreal,Karma,Ornn,Sylas,Galio,Caitlyn,Pyke
11839,0,Darius,Dr. Mundo,Diana,Jinx,Thresh,Wukong,Ekko,Yasuo,Caitlyn,Zilean
11840,0,Rumble,Hecarim,Darius,Vayne,Amumu,Teemo,Shyvana,Fizz,Jinx,Senna
11841,0,Volibear,Nidalee,Irelia,Twitch,Pyke,Dr. Mundo,Hecarim,LeBlanc,Jhin,Morgana
11842,1,Shyvana,Graves,Ahri,Miss Fortune,Leona,Sett,Hecarim,Akali,Lucian,Rumble
11843,0,Darius,Olaf,Lux,Caitlyn,Nautilus,Jayce,Lee Sin,Xerath,Miss Fortune,Thresh
11844,1,Maokai,Nunu & Willump,Nocturne,Jinx,Thresh,Garen,Kayn,Vladimir,Caitlyn,Malphite
11845,1,Aatrox,Jarvan IV,Yasuo,Ezreal,Soraka,Riven,Lee Sin,Nocturne,Caitlyn,Teemo
11846,1,Wukong,Volibear,Nocturne,Ezreal,Galio,Sylas,Graves,Kassadin,Kai'Sa,Thresh
11847,0,Shyvana,Rammus,Anivia,Aphelios,Blitzcrank,Galio,Lee Sin,Renekton,Xayah,Lulu
11848,0,Renekton,Lee Sin,Aatrox,Ezreal,Morgana,Jax,Kha'Zix,Cassiopeia,Miss Fortune,Nautilus
11849,1,Aatrox,Olaf,Sylas,Ashe,Lux,Shaco,Ekko,Irelia,Lucian,Leona
11850,0,Malphite,Hecarim,Katarina,Lucian,Nautilus,Garen,Trundle,Twisted Fate,Miss Fortune,Senna
11851,1,Pantheon,Kha'Zix,Corki,Ezreal,Nautilus,Renekton,Jax,Sylas,Caitlyn,Leona
11852,0,Jax,Shyvana,Ahri,Yasuo,Pyke,Xin Zhao,Kayn,Garen,Varus,Blitzcrank
11853,0,Nasus,Shyvana,Syndra,Draven,Thresh,Vayne,Volibear,Nocturne,Ezreal,Fiddlesticks
11854,0,Fiora,Lee Sin,Zed,Ezreal,Galio,Dr. Mundo,Volibear,Lucian,Kai'Sa,Thresh
11855,1,Ornn,Sett,Galio,Caitlyn,Morgana,Darius,Zac,Ahri,Kai'Sa,Kennen
11856,1,Ziggs,Zac,Kassadin,Kai'Sa,Blitzcrank,Kayle,Olaf,Viktor,Ezreal,Leona
11857,0,Fiora,Rammus,Diana,Ashe,Sett,Nasus,Hecarim,Anivia,Caitlyn,Morgana
11858,0,Kassadin,Warwick,Yasuo,Kai'Sa,Sett,Kayle,Amumu,Garen,Ezreal,Lux
11859,0,Irelia,Gragas,Cassiopeia,Aatrox,Blitzcrank,Lucian,Evelynn,Poppy,Miss Fortune,Maokai
11860,1,Darius,Graves,Lucian,Ezreal,Yuumi,Sylas,Brand,Yasuo,Xayah,Morgana
11861,1,Talon,Shyvana,Tryndamere,Miss Fortune,Blitzcrank,Renekton,Ekko,Darius,Caitlyn,Sona
11862,0,Poppy,Nocturne,Diana,Ezreal,Sona,Wukong,Jarvan IV,Vladimir,Ashe,Morgana
11863,0,Blitzcrank,Nidalee,Irelia,Varus,Zilean,Fiora,Sylas,Diana,Ezreal,Nunu & Willump
11864,0,Ezreal,Shyvana,Sylas,Teemo,Leona,Malphite,Master Yi,Diana,Jinx,Shaco
11865,1,Aatrox,Jarvan IV,Yasuo,Ezreal,Soraka,Riven,Lee Sin,Nocturne,Caitlyn,Teemo
11866,1,Wukong,Volibear,Nocturne,Ezreal,Galio,Sylas,Graves,Kassadin,Kai'Sa,Thresh
11867,0,Shyvana,Rammus,Anivia,Aphelios,Blitzcrank,Galio,Lee Sin,Renekton,Xayah,Lulu
11868,0,Renekton,Lee Sin,Aatrox,Ezreal,Morgana,Jax,Kha'Zix,Cassiopeia,Miss Fortune,Nautilus
11869,1,Aatrox,Olaf,Sylas,Ashe,Lux,Shaco,Ekko,Irelia,Lucian,Leona
11870,0,Illaoi,Nocturne,Malphite,Aphelios,Nautilus,Garen,Jax,Ahri,Ezreal,Thresh
11871,1,Garen,Sejuani,Sylas,Varus,Lux,Illaoi,Amumu,Lucian,Kai'Sa,Nautilus
11872,0,Garen,Ekko,Akali,Caitlyn,Rakan,Renekton,Rek'Sai,Sylas,Miss Fortune,Leona
11873,0,Malphite,Hecarim,Katarina,Lucian,Nautilus,Garen,Trundle,Twisted Fate,Miss Fortune,Senna
11874,1,Pantheon,Kha'Zix,Corki,Ezreal,Nautilus,Renekton,Jax,Sylas,Caitlyn,Leona
11875,0,Jax,Shyvana,Ahri,Yasuo,Pyke,Xin Zhao,Kayn,Garen,Varus,Blitzcrank
11876,0,Nasus,Shyvana,Syndra,Draven,Thresh,Vayne,Volibear,Nocturne,Ezreal,Fiddlesticks
11877,0,Illaoi,Warwick,Malzahar,Miss Fortune,Yuumi,Aatrox,Pantheon,Lux,Varus,Nautilus
11878,0,Kayle,Tryndamere,Malzahar,Ashe,Malphite,Darius,Elise,Zed,Ezreal,Ziggs
11879,1,Renekton,Vi,Xerath,Sett,Senna,Ornn,Jax,Katarina,Caitlyn,Lux
11880,1,Renekton,Trundle,Ekko,Vayne,Lux,Aatrox,Nidalee,Nasus,Ezreal,Yuumi
11881,1,Irelia,Volibear,Fizz,Ezreal,Karma,Jax,Ekko,Yasuo,Caitlyn,Zilean
11882,0,Tahm Kench,Olaf,Sylas,Syndra,Xerath,Garen,Evelynn,Renekton,Miss Fortune,Leona
11883,0,Jax,Xin Zhao,Diana,Kalista,Leona,Riven,Kayn,Ekko,Miss Fortune,Thresh
11884,1,Darius,Master Yi,Ekko,Aphelios,Vel'Koz,Fiora,Malphite,Ahri,Ezreal,Morgana
11885,0,Xayah,Teemo,Riven,Ezreal,Lulu,Darius,Warwick,Yasuo,Twitch,Alistar
11886,1,Lucian,Kindred,Xayah,Kog'Maw,Lulu,Teemo,Cho'Gath,Pantheon,Ashe,Karma
11887,0,Nasus,Lee Sin,Xayah,Ezreal,Morgana,Maokai,Rammus,Talon,Ashe,Lux
11888,0,Shyvana,Rammus,Anivia,Aphelios,Blitzcrank,Galio,Lee Sin,Renekton,Xayah,Lulu
11889,0,Malphite,Lee Sin,Orianna,Xayah,Lulu,Diana,Jax,Cassiopeia,Lucian,Lux
11890,0,Shen,Jax,Sylas,Miss Fortune,Morgana,Renekton,Warwick,Talon,Ezreal,Xerath
11891,0,Riven,Olaf,Twisted Fate,Miss Fortune,Senna,Fiora,Lee Sin,Sylas,Ezreal,Morgana
11892,1,Darius,Zac,Yasuo,Varus,Morgana,Akali,Amumu,Galio,Jinx,Annie
11893,1,Varus,Master Yi,Sylas,Vayne,Lulu,Camille,Lee Sin,Katarina,Jinx,Blitzcrank
11894,1,Vayne,Udyr,Ziggs,Kayle,Karma,Malphite,Darius,Katarina,Jhin,Shen
11895,0,Jax,Wukong,Fizz,Jhin,Yuumi,Sett,Kayn,Bard,Kog'Maw,Lulu
11896,0,Kayn,Shyvana,Katarina,Aphelios,Pyke,Vayne,Evelynn,Cassiopeia,Ezreal,Lulu
11897,0,Jax,Volibear,Galio,Kai'Sa,Lulu,Lucian,Lee Sin,Wukong,Ezreal,Morgana
11898,1,Garen,Volibear,Fizz,Tristana,Lulu,Irelia,Master Yi,Nocturne,Vayne,Nautilus
11899,1,Garen,Ezreal,Fizz,Volibear,Lulu,Darius,Nunu & Willump,Kai'Sa,Miss Fortune,Trundle
11900,1,Vayne,Jarvan IV,Pyke,Miss Fortune,Morgana,Darius,Lee Sin,Sylas,Caitlyn,Zyra
11901,0,Darius,Lee Sin,Ahri,Volibear,Morgana,Teemo,Shaco,Vladimir,Ezreal,LeBlanc
11902,0,Irelia,Nasus,Ahri,Ashe,Soraka,Volibear,Ekko,Twisted Fate,Jinx,Lulu
11903,0,Aatrox,Volibear,Vladimir,Lucian,Lux,Sett,Ekko,Twisted Fate,Jinx,Alistar
11904,0,Xayah,Teemo,Riven,Ezreal,Lulu,Darius,Warwick,Yasuo,Twitch,Alistar
11905,1,Lucian,Kindred,Xayah,Kog'Maw,Lulu,Teemo,Cho'Gath,Pantheon,Ashe,Karma
11906,0,Nasus,Lee Sin,Xayah,Ezreal,Morgana,Maokai,Rammus,Talon,Ashe,Lux
11907,0,Shyvana,Rammus,Anivia,Aphelios,Blitzcrank,Galio,Lee Sin,Renekton,Xayah,Lulu
11908,0,Malphite,Lee Sin,Orianna,Xayah,Lulu,Diana,Jax,Cassiopeia,Lucian,Lux
11909,0,Shen,Jax,Sylas,Miss Fortune,Morgana,Renekton,Warwick,Talon,Ezreal,Xerath
11910,0,Riven,Olaf,Twisted Fate,Miss Fortune,Senna,Fiora,Lee Sin,Sylas,Ezreal,Morgana
11911,1,Darius,Zac,Yasuo,Varus,Morgana,Akali,Amumu,Galio,Jinx,Annie
11912,1,Varus,Master Yi,Sylas,Vayne,Lulu,Camille,Lee Sin,Katarina,Jinx,Blitzcrank
11913,0,Jax,Wukong,Fizz,Jhin,Yuumi,Sett,Kayn,Bard,Kog'Maw,Lulu
11914,0,Kayn,Shyvana,Katarina,Aphelios,Pyke,Vayne,Evelynn,Cassiopeia,Ezreal,Lulu
11915,0,Jax,Volibear,Galio,Kai'Sa,Lulu,Lucian,Lee Sin,Wukong,Ezreal,Morgana
11916,1,Garen,Volibear,Fizz,Tristana,Lulu,Irelia,Master Yi,Nocturne,Vayne,Nautilus
11917,1,Garen,Ezreal,Fizz,Volibear,Lulu,Darius,Nunu & Willump,Kai'Sa,Miss Fortune,Trundle
11918,1,Vayne,Jarvan IV,Pyke,Miss Fortune,Morgana,Darius,Lee Sin,Sylas,Caitlyn,Zyra
11919,0,Darius,Lee Sin,Ahri,Volibear,Morgana,Teemo,Shaco,Vladimir,Ezreal,LeBlanc
11920,0,Irelia,Nasus,Ahri,Ashe,Soraka,Volibear,Ekko,Twisted Fate,Jinx,Lulu
11921,0,Aatrox,Volibear,Vladimir,Lucian,Lux,Sett,Ekko,Twisted Fate,Jinx,Alistar
11922,0,Aatrox,Ekko,Pantheon,Kai'Sa,Lux,Camille,Shyvana,Talon,Ezreal,Yuumi
11923,1,Jayce,Master Yi,LeBlanc,Caitlyn,Tahm Kench,Irelia,Trundle,Nocturne,Kai'Sa,Sett
11924,0,Darius,Volibear,Ziggs,Ezreal,Sett,Illaoi,Kayn,Qiyana,Kai'Sa,Braum
11925,1,Zac,Kai'Sa,Irelia,Sivir,Xerath,Akali,Malphite,Ornn,Jinx,Blitzcrank
11926,1,Darius,Kayn,Talon,Caitlyn,Soraka,Irelia,Kai'Sa,Nautilus,Vayne,Sona
11927,1,Teemo,Evelynn,Zed,Vayne,Leona,Garen,Pantheon,Galio,Kog'Maw,Yuumi
11928,1,Fiddlesticks,Nidalee,Camille,Kai'Sa,Maokai,Poppy,Olaf,Cho'Gath,Ashe,Blitzcrank
11929,0,Heimerdinger,Master Yi,Syndra,Lucian,Lux,Mordekaiser,Olaf,LeBlanc,Caitlyn,Leona
11930,0,Ornn,Nidalee,Ziggs,Kai'Sa,Vel'Koz,Darius,Jarvan IV,Ahri,Aphelios,Swain
11931,0,Rengar,Nidalee,Vladimir,Vayne,Blitzcrank,Garen,Elise,Ekko,Kai'Sa,Leona
11932,1,Darius,Shyvana,Sylas,Caitlyn,Lux,Teemo,Jarvan IV,Annie,Kai'Sa,Vel'Koz
11933,1,Yorick,Evelynn,Mordekaiser,Kai'Sa,Lux,Yuumi,Udyr,Nunu & Willump,Miss Fortune,Thresh
11934,0,Aatrox,Camille,Lucian,Kai'Sa,Yuumi,Mordekaiser,Lee Sin,Miss Fortune,Ezreal,Lulu
11935,1,Malphite,Jax,Pantheon,Caitlyn,Senna,Vayne,Nocturne,Ziggs,Ezreal,Thresh
