,gameResult,oChamp1,oChamp2,oChamp3,oChamp4,oChamp5,eChamp1,eChamp2,eChamp3,eChamp4,eChamp5
2805,0,Renekton,Lee Sin,Sylas,Ezreal,Blitzcrank,Rengar,Amumu,Ahri,Caitlyn,Pyke
2806,0,Rengar,Zac,Taliyah,Miss Fortune,Xerath,Yasuo,Graves,Anivia,Jhin,Brand
2807,1,Illaoi,Lee Sin,Akali,Ezreal,Blitzcrank,Poppy,Sylas,Heimerdinger,Yasuo,Alistar
2808,1,Mordekaiser,Master Yi,Zed,Xayah,Sona,Aatrox,Nunu & Willump,Diana,Ezreal,Yuumi
2809,0,Sylas,Kayn,Rengar,Varus,Yuumi,Pantheon,Kindred,Illaoi,Ezreal,Blitzcrank
2810,0,Rengar,Lee Sin,Vladimir,Yasuo,Rakan,Illaoi,Rammus,Lucian,Ezreal,Lux
2811,0,Garen,Kha'Zix,Vladimir,Lucian,Thresh,Kennen,Sylas,Zed,Ashe,Xerath
2812,0,Mordekaiser,Jarvan IV,Zed,Kai'Sa,Rakan,Rengar,Shaco,Camille,Ezreal,Pyke
2813,0,Akali,Rengar,Vladimir,Ezreal,Zilean,Jarvan IV,Rammus,Rumble,Vayne,Blitzcrank
2814,1,Rengar,Kayn,Ornn,Ezreal,Taric,Illaoi,Olaf,Lissandra,Vayne,Leona
2815,0,Teemo,Rengar,Vladimir,Jhin,Lux,Mordekaiser,Jarvan IV,Syndra,Kai'Sa,Pyke
2816,0,Rengar,Xin Zhao,Kassadin,Sivir,Teemo,Aatrox,Ekko,Zoe,Ashe,Zyra
2817,0,Akali,Ekko,Yasuo,Kai'Sa,Malphite,Rengar,Zac,Cassiopeia,Vayne,Morgana
2818,0,Garen,Kayn,Vladimir,Ashe,Zyra,Rengar,Jarvan IV,Ekko,Lucian,Blitzcrank
2819,0,Teemo,Graves,Riven,Ashe,Morgana,Ezreal,Kayn,Rengar,Jhin,Leona
2820,1,Mordekaiser,Lee Sin,Ahri,Jinx,Senna,Fiddlesticks,Tahm Kench,Lucian,Ezreal,Lux
2821,0,Shyvana,Trundle,Zoe,Varus,Brand,Poppy,Zac,Sylas,Ezreal,Galio
2822,0,Renekton,Volibear,Sylas,Ezreal,Pyke,Illaoi,Kai'Sa,Pantheon,Ashe,Lulu
2823,1,Ornn,Warwick,Yasuo,Ezreal,Brand,Irelia,Vayne,Ahri,Aphelios,Neeko
2824,1,Maokai,Jarvan IV,Sylas,Caitlyn,Lux,Teemo,Zac,Syndra,Twitch,Xerath
2825,1,Vayne,Sett,Ahri,Jhin,Sona,Pantheon,Amumu,Pyke,Ezreal,Yuumi
2826,0,Mordekaiser,Kayn,Renekton,Varus,Maokai,Vayne,Warwick,Zilean,Ezreal,Thresh
2827,1,Sett,Evelynn,Ahri,Ezreal,Maokai,Irelia,Amumu,Teemo,Kai'Sa,Leona
2828,0,Teemo,Maokai,Yasuo,Ezreal,Rakan,Lucian,Xin Zhao,Sett,Corki,Xerath
2829,1,Yasuo,Zac,Anivia,Ryze,Thresh,Darius,Amumu,Fizz,Ezreal,Malphite
2830,1,Akali,Hecarim,Irelia,Tristana,Yuumi,Neeko,Lee Sin,Sylas,Ezreal,Maokai
2831,0,Renekton,Ekko,LeBlanc,Corki,Lux,Aatrox,Graves,Sylas,Miss Fortune,Brand
2832,0,Renekton,Lee Sin,Katarina,Corki,Miss Fortune,Illaoi,Trundle,LeBlanc,Caitlyn,Lux
2833,0,Mordekaiser,Wukong,Ryze,Caitlyn,Senna,Ornn,Kindred,Yasuo,Ezreal,Xerath
2834,1,Renekton,Maokai,Talon,Ezreal,Yuumi,Jax,Rengar,Diana,Yasuo,Malphite
2835,1,Renekton,Olaf,Annie,Corki,Janna,Teemo,Nunu & Willump,Ziggs,Heimerdinger,Ashe
2836,1,Illaoi,Jax,Diana,Varus,Malphite,Corki,Master Yi,Mordekaiser,Nocturne,Lux
2837,0,Darius,Taliyah,Ezreal,Kalista,Nautilus,Ryze,Lee Sin,Malzahar,Miss Fortune,Xerath
2838,1,Renekton,Jax,Akali,Corki,Senna,Volibear,Lee Sin,LeBlanc,Ezreal,Leona
2839,1,Karthus,Graves,Akali,Ezreal,Lux,Trundle,Rammus,Zed,Kalista,Viktor
2840,0,Yasuo,Shyvana,Irelia,Sivir,Morgana,Garen,Kayn,Orianna,Vayne,Karma
2841,1,Tahm Kench,Zac,Sylas,Kai'Sa,Shaco,Riven,Lee Sin,Orianna,Ashe,Nautilus
2842,1,Mordekaiser,Shyvana,Nocturne,Kai'Sa,Senna,Kayle,Jarvan IV,Ahri,Ashe,Swain
2843,0,Heimerdinger,Kha'Zix,Aatrox,Kayle,Bard,Fiddlesticks,Shaco,Jayce,Ezreal,Nautilus
2844,1,Ornn,Ekko,Renekton,Vayne,Morgana,Volibear,Talon,Vladimir,Ezreal,Lulu
2845,1,Fiora,Elise,Anivia,Caitlyn,Rakan,Darius,Skarner,Aurelion Sol,Lucian,Lux
2846,1,Sett,Warwick,Ahri,Ezreal,Leona,Aatrox,Evelynn,Qiyana,Caitlyn,Thresh
2847,0,Quinn,Jax,Malphite,Lucian,Tahm Kench,Akali,Hecarim,Diana,Miss Fortune,Morgana
2848,1,Yorick,Hecarim,Veigar,Caitlyn,Nautilus,Ryze,Master Yi,Zed,Tristana,Galio
2849,0,Wukong,Fiddlesticks,Ezreal,Caitlyn,Blitzcrank,Garen,Karthus,Talon,Lucian,Morgana
2850,0,Volibear,Rammus,Irelia,Ezreal,Nami,Zed,Sett,Nasus,Miss Fortune,Nautilus
2851,1,Shyvana,Kha'Zix,Fizz,Caitlyn,Nautilus,Garen,Kayn,Cassiopeia,Vayne,Senna
2852,0,Sett,Graves,Garen,Kai'Sa,Rakan,Renekton,Gragas,Fizz,Jhin,Lux
2853,0,Jayce,Kayn,Viktor,Ezreal,Yuumi,Renekton,Cho'Gath,Nocturne,Ashe,Morgana
2854,0,Aatrox,Nidalee,LeBlanc,Caitlyn,Blitzcrank,Sett,Shyvana,Vladimir,Ezreal,Thresh
2855,1,Riven,Evelynn,Ezreal,Mordekaiser,Sona,Cassiopeia,Kayn,Nocturne,Aphelios,Morgana
2856,1,Mordekaiser,Shaco,Sylas,Varus,Pyke,Malphite,Shyvana,Nocturne,Ezreal,Leona
2857,0,Sett,Gragas,Ahri,Ashe,Nautilus,Garen,Zac,Riven,Ezreal,Yuumi
2858,1,Irelia,Ekko,Fizz,Varus,Leona,Darius,Lee Sin,Yasuo,Ezreal,Yuumi
2859,0,Jax,Xin Zhao,Ekko,Ezreal,Trundle,Ornn,Olaf,Shyvana,Miss Fortune,Morgana
2860,1,Aatrox,Ekko,Talon,Aphelios,Leona,Irelia,Elise,Vladimir,Kai'Sa,Blitzcrank
2861,1,Volibear,Diana,Yasuo,Ashe,Zilean,Darius,Jarvan IV,Vladimir,Ezreal,Soraka
2862,0,Illaoi,Kindred,Yasuo,Varus,Pyke,Shen,Lee Sin,Malzahar,Ezreal,Brand
2863,0,Rumble,Graves,Malzahar,Caitlyn,Thresh,Fiddlesticks,Trundle,LeBlanc,Ashe,Karma
2864,0,Jayce,Graves,Nocturne,Vayne,Morgana,Quinn,Lee Sin,Yasuo,Varus,Ziggs
2865,1,Shen,Graves,LeBlanc,Draven,Soraka,Aphelios,Shyvana,Orianna,Garen,Swain
2866,0,Garen,Zac,Vladimir,Varus,Leona,Aatrox,Fiddlesticks,Zed,Ezreal,Nami
2867,0,Renekton,Lee Sin,Twisted Fate,Ezreal,Janna,Aatrox,Kayn,Orianna,Twitch,Yuumi
2868,1,Aatrox,Jarvan IV,Vladimir,Varus,Lux,Diana,Trundle,Nasus,Ezreal,Thresh
2869,1,Aatrox,Graves,LeBlanc,Varus,Senna,Ornn,Ekko,Yasuo,Vayne,Leona
2870,0,Kassadin,Jarvan IV,Vladimir,Ezreal,Blitzcrank,Aatrox,Ekko,LeBlanc,Aphelios,Leona
2871,1,Darius,Lee Sin,Garen,Sivir,Thresh,Teemo,Kindred,Qiyana,Ashe,Leona
2872,0,Urgot,Kayn,Anivia,Varus,Yuumi,Aatrox,Lee Sin,Talon,Ezreal,Blitzcrank
2873,1,Camille,Nocturne,Lissandra,Varus,Leona,Akali,Graves,Twisted Fate,Sivir,Thresh
2874,1,Garen,Gragas,Qiyana,Ezreal,Sett,Cassiopeia,Xin Zhao,Yasuo,Vayne,Morgana
2875,1,Wukong,Lee Sin,Vladimir,Vayne,Thresh,Sett,Fiddlesticks,Twisted Fate,Kai'Sa,Blitzcrank
2876,1,Lulu,Lee Sin,Vladimir,Miss Fortune,Galio,Vayne,Warwick,Renekton,Jhin,Sett
2877,0,Ezreal,Xin Zhao,Vladimir,Fiora,Lux,Maokai,Graves,Fizz,Jinx,Soraka
2878,0,Illaoi,Zac,Yasuo,Caitlyn,Maokai,Gangplank,Nidalee,Vladimir,Jinx,Zilean
2879,1,Darius,Lee Sin,Galio,Kai'Sa,Senna,Illaoi,Graves,Kassadin,Ezreal,Janna
2880,0,Darius,Xin Zhao,Zed,Aphelios,Nami,Camille,Ekko,Garen,Cassiopeia,Teemo
2881,1,Dr. Mundo,Evelynn,Zed,Kai'Sa,Zyra,Kennen,Lee Sin,Katarina,Kog'Maw,Neeko
2882,0,Tryndamere,Volibear,Talon,Ezreal,Lulu,Vayne,Shaco,Twisted Fate,Varus,Pantheon
2883,0,Illaoi,Fiddlesticks,Neeko,Ezreal,Nautilus,Tryndamere,Lee Sin,Nasus,Vayne,Leona
2884,0,Vladimir,Lee Sin,Zed,Ashe,Xerath,Illaoi,Volibear,LeBlanc,Kalista,Thresh
2885,0,Dr. Mundo,Volibear,Talon,Aphelios,Vel'Koz,Akali,Jarvan IV,Zoe,Yasuo,Karma
2886,0,Ornn,Lee Sin,Pantheon,Kai'Sa,Blitzcrank,Lucian,Master Yi,Pyke,Ezreal,Taric
2887,1,Garen,Rammus,Vladimir,Ashe,Blitzcrank,Kled,Olaf,Irelia,Twitch,Vel'Koz
2888,1,Renekton,Rammus,Ornn,Varus,Volibear,Anivia,Evelynn,Cassiopeia,Kai'Sa,Blitzcrank
2889,1,Aatrox,Nunu & Willump,Ahri,Ezreal,Blitzcrank,Irelia,Shyvana,Vladimir,Miss Fortune,Pyke
2890,1,Volibear,Graves,Ahri,Ashe,Thresh,Teemo,Warwick,Zoe,Kalista,Taric
2891,1,Fiora,Trundle,Ahri,Ezreal,Thresh,Malphite,Wukong,Syndra,Corki,Maokai
2892,1,Darius,Ekko,Xerath,Ezreal,Blitzcrank,Jayce,Master Yi,Ahri,Miss Fortune,Thresh
2893,1,Mordekaiser,Nocturne,Ezreal,Pantheon,Blitzcrank,Yasuo,Olaf,Lux,Sivir,Senna
2894,1,Kennen,Graves,Sylas,Kai'Sa,Blitzcrank,Yasuo,Vi,Garen,Ashe,Lux
2895,0,Sett,Olaf,Malzahar,Kai'Sa,Swain,Singed,Master Yi,Taric,Kalista,Thresh
2896,0,Garen,Jarvan IV,Zed,Lucian,Leona,Illaoi,Amumu,Yasuo,Ashe,Yuumi
2897,0,Teemo,Shaco,Diana,Ezreal,Zilean,Master Yi,Volibear,Zed,Lucian,Rammus
2898,0,Camille,Rammus,Akali,Ashe,Lux,Fiora,Master Yi,Zed,Kalista,Nautilus
2899,1,Kayle,Graves,Kassadin,Vayne,Pyke,Rengar,Lee Sin,Zoe,Ezreal,Leona
2900,1,Teemo,Ekko,Veigar,Miss Fortune,Pyke,Darius,Amumu,Ahri,Ashe,Yuumi
2901,1,Kayle,Zac,LeBlanc,Ezreal,Morgana,Ornn,Rammus,Yasuo,Miss Fortune,Lux
2902,1,Ornn,Graves,Galio,Jhin,Zilean,Malphite,Jax,Sylas,Ashe,Morgana
2903,0,Renekton,Dr. Mundo,Pantheon,Draven,Sona,Singed,Olaf,Zed,Ashe,Alistar
2904,0,Kalista,Malphite,Fizz,Varus,Leona,Dr. Mundo,Zac,Akali,Ashe,Yuumi
2905,1,Renekton,Nocturne,Akali,Ezreal,Senna,Mordekaiser,Jax,Katarina,Ashe,Zyra
2906,1,Tryndamere,Lee Sin,Galio,Ashe,Yuumi,Twisted Fate,Anivia,Ahri,Caitlyn,Leona
2907,0,Garen,Mordekaiser,Zed,Kai'Sa,Yuumi,Anivia,Skarner,Kassadin,Ashe,Pyke
2908,1,Camille,Zac,Talon,Ashe,Lux,Singed,Amumu,Ezreal,Vayne,Alistar
2909,0,Vayne,Amumu,Ezreal,Ashe,Leona,Malphite,Warwick,Lucian,Jinx,Alistar
2910,1,Dr. Mundo,Jarvan IV,Syndra,Ashe,Fiddlesticks,Irelia,Kayn,Vladimir,Lucian,Nautilus
2911,0,Camille,Sylas,Diana,Ashe,Lux,Shaco,Jax,Zed,Ezreal,Pyke
2912,0,Camille,Dr. Mundo,Diana,Jinx,Lux,Jax,Malphite,LeBlanc,Ashe,Soraka
2913,1,Kennen,Nidalee,Garen,Varus,Ornn,Mordekaiser,Trundle,Diana,Ashe,Leona
2914,1,Illaoi,Master Yi,Zed,Miss Fortune,Lux,Zac,Shyvana,Fizz,Ashe,Leona
2915,0,Neeko,Master Yi,Sylas,Ashe,Soraka,Garen,Amumu,Ahri,Ezreal,Blitzcrank
2916,1,Olaf,Rengar,Diana,Ezreal,Xerath,Renekton,Lee Sin,Fizz,Ashe,Janna
2917,1,Vayne,Trundle,Ahri,Ezreal,Zilean,Garen,Nunu & Willump,Irelia,Ashe,Lux
2918,1,Malphite,Nunu & Willump,Yasuo,Kalista,Thresh,Fiora,Volibear,Malzahar,Miss Fortune,Yuumi
2919,1,Teemo,Lee Sin,Lux,Miss Fortune,Nautilus,Ezreal,Evelynn,Lucian,Ashe,Brand
2920,1,Garen,Zac,Kayn,Ezreal,Lux,Ornn,Evelynn,LeBlanc,Jinx,Soraka
2921,0,Kled,Lee Sin,Zoe,Ezreal,Blitzcrank,Darius,Riven,Yasuo,Miss Fortune,Pyke
2922,1,Yasuo,Master Yi,Twisted Fate,Aphelios,Janna,Zac,Amumu,Fizz,Ezreal,Nautilus
2923,0,Gangplank,Lee Sin,Galio,Ashe,Morgana,Wukong,Rengar,Cassiopeia,Jinx,Senna
2924,1,Ornn,Lee Sin,Ezreal,Zed,Zilean,Sylas,Rammus,Fizz,Zyra,Leona
2925,0,Malphite,Master Yi,Ryze,Kai'Sa,Thresh,Vayne,Evelynn,Katarina,Jinx,Sett
2926,1,Zac,Kayn,Lucian,Tristana,Nami,Yorick,Jarvan IV,LeBlanc,Yasuo,Malphite
2927,0,Shen,Trundle,Yasuo,Ezreal,Braum,Tryndamere,Elise,Akali,Jinx,Zyra
2928,1,Master Yi,Ekko,Irelia,Vayne,Thresh,Renekton,Elise,Nidalee,Lucian,Nami
2929,1,Aatrox,Ekko,Ahri,Varus,Lux,Garen,Twitch,Akali,Kai'Sa,Leona
2930,0,Darius,Warwick,Annie,Ashe,Alistar,Ornn,Lee Sin,Katarina,Jinx,Malphite
2931,0,Dr. Mundo,Ekko,Zed,Lucian,Nautilus,Maokai,Amumu,Akali,Xayah,Leona
2932,1,Teemo,Rammus,Ahri,Ashe,Leona,Maokai,Nocturne,Zed,Lucian,Lulu
2933,1,Gangplank,Evelynn,Irelia,Miss Fortune,Yuumi,Jayce,Nidalee,Vladimir,Jinx,Nautilus
2934,0,Darius,Trundle,Irelia,Varus,Swain,Ornn,Poppy,Katarina,Ezreal,Thresh
2935,1,Vi,Rumble,Yasuo,Miss Fortune,Pyke,Cho'Gath,Ekko,Zed,Kai'Sa,Zyra
2936,1,Yorick,Jax,Fizz,Ezreal,Leona,Malphite,Graves,Ekko,Lucian,Thresh
2937,1,Garen,Master Yi,Galio,Tristana,Alistar,Illaoi,Evelynn,Yasuo,Ezreal,Lux
2938,1,Wukong,Diana,Pyke,Lucian,Teemo,Darius,Malphite,Nunu & Willump,Kai'Sa,Veigar
2939,1,Sett,Lee Sin,Talon,Kai'Sa,Zoe,Poppy,Kayn,Diana,Aphelios,Zyra
2940,1,Renekton,Jax,Aurelion Sol,Kai'Sa,Zac,Teemo,Karthus,Kayn,Jinx,Lux
2941,1,Kayn,Karthus,Ezreal,Maokai,Morgana,Karma,Graves,Sylas,Kai'Sa,Leona
2942,1,Illaoi,Karthus,Kayn,Miss Fortune,Senna,Poppy,Lee Sin,LeBlanc,Lucian,Nautilus
2943,0,Vladimir,Wukong,Ekko,Ashe,Lux,Ornn,Shyvana,Lissandra,Varus,Sett
2944,1,Urgot,Diana,Yasuo,Caitlyn,Braum,Darius,Kindred,Galio,Varus,Karma
2945,1,Yasuo,Kayn,Irelia,Kai'Sa,Yuumi,Riven,Zac,Pantheon,Xayah,Malphite
2946,0,Rengar,Volibear,Akali,Vayne,Blitzcrank,Irelia,Kayn,Twisted Fate,Ezreal,Vel'Koz
2947,0,Teemo,Warwick,Diana,Miss Fortune,Lulu,Sett,Lee Sin,Galio,Lucian,Blitzcrank
2948,1,Irelia,Kayn,Katarina,Kai'Sa,Lulu,Renekton,Lee Sin,Syndra,Aphelios,Karma
2949,0,Teemo,Fiddlesticks,Malzahar,Sivir,Nami,Akali,Amumu,Diana,Lucian,Braum
2950,1,Garen,Warwick,Ekko,Kai'Sa,Yuumi,Illaoi,Kayn,Diana,Aphelios,Nautilus
2951,0,Aatrox,Twitch,Ezreal,Brand,Bard,Darius,Diana,Pantheon,Kalista,Alistar
2952,0,Illaoi,Nunu & Willump,Riven,Aphelios,Poppy,Yorick,Zac,Diana,Ezreal,Xerath
2953,0,Urgot,Lee Sin,Ahri,Sett,Senna,Garen,Graves,Diana,Miss Fortune,Xerath
2954,1,Teemo,Graves,Ahri,Tristana,Blitzcrank,Tryndamere,Kayn,Diana,Aphelios,Soraka
2955,0,Kalista,Nidalee,Kassadin,Ezreal,Soraka,Volibear,Wukong,Diana,Kai'Sa,Nami
2956,0,Urgot,Ekko,Cassiopeia,Caitlyn,Janna,Mordekaiser,Wukong,Diana,Lucian,Thresh
2957,1,Riven,Lee Sin,Cho'Gath,Swain,Nautilus,Renekton,Wukong,Diana,Ezreal,Yuumi
2958,1,Poppy,Wukong,Diana,Ezreal,Blitzcrank,Darius,Amumu,Cassiopeia,Kai'Sa,Leona
2959,1,Malphite,Lee Sin,Diana,Jinx,Swain,Tahm Kench,Fiddlesticks,LeBlanc,Ezreal,Poppy
2960,1,Sylas,Nunu & Willump,Corki,Ezreal,Pyke,Jax,Xin Zhao,Irelia,Vayne,Yuumi
2961,1,Malphite,Graves,Lux,Thresh,Soraka,Irelia,Gragas,Garen,Ezreal,Leona
2962,1,Malphite,Shyvana,Irelia,Lucian,Braum,Ornn,Trundle,Garen,Vayne,Yuumi
2963,0,Quinn,Kindred,Ahri,Ezreal,Yuumi,Jax,Trundle,Twisted Fate,Caitlyn,Soraka
2964,1,Cassiopeia,Warwick,Cho'Gath,Ashe,Morgana,Garen,Volibear,Azir,Vayne,Yuumi
2965,1,Volibear,Shen,Irelia,Draven,Sona,Jax,Shaco,Katarina,Kai'Sa,Yuumi
2966,0,Darius,Sylas,Lux,Jinx,Pyke,Sett,Volibear,Neeko,Kai'Sa,Yuumi
2967,0,Fiddlesticks,Master Yi,Sylas,Ashe,Galio,Volibear,Shaco,Katarina,Ezreal,Yuumi
2968,0,Cassiopeia,Master Yi,Katarina,Vayne,Yuumi,Rumble,Lee Sin,Malphite,Kalista,Galio
2969,0,Ornn,Ekko,Yasuo,Vayne,Nautilus,Zac,Vi,Cassiopeia,Aphelios,Soraka
2970,0,Garen,Master Yi,Ornn,Aphelios,Pyke,Yasuo,Amumu,Ashe,Twitch,Yuumi
2971,0,Pantheon,Nocturne,Irelia,Malphite,Maokai,Aatrox,Zac,Sylas,Kai'Sa,Swain
2972,1,Vladimir,Master Yi,Syndra,Vayne,Yuumi,Riven,Jax,Fizz,Ashe,Ezreal
2973,0,Jayce,Lee Sin,Akali,Caitlyn,Pyke,Illaoi,Kindred,Lux,Ezreal,Morgana
2974,1,Riven,Xin Zhao,Irelia,Vayne,Yuumi,Illaoi,Hecarim,Cassiopeia,Lucian,Fiddlesticks
2975,0,Poppy,Zac,Twisted Fate,Jinx,Sett,Kayle,Nocturne,Nunu & Willump,Ezreal,Shen
2976,1,Ornn,Graves,Veigar,Ashe,Lux,Kled,Olaf,Ahri,Vayne,Yuumi
2977,0,Quinn,Zac,Tryndamere,Ezreal,Braum,Nasus,Kha'Zix,Cassiopeia,Ashe,Thresh
2978,0,Nocturne,Elise,Ahri,Vayne,Yuumi,Jax,Zac,Qiyana,Ezreal,Twisted Fate
2979,0,Ornn,Rek'Sai,Malphite,Lucian,Yuumi,Sejuani,Garen,Talon,Caitlyn,Xerath
2980,0,Dr. Mundo,Jarvan IV,Zed,Miss Fortune,Morgana,Ornn,Jax,Fiddlesticks,Aphelios,Soraka
2981,0,Jax,Xin Zhao,Ekko,Ezreal,Trundle,Ornn,Olaf,Shyvana,Miss Fortune,Morgana
2982,1,Ornn,Master Yi,Ekko,Kai'Sa,Leona,Teemo,Evelynn,Sylas,Ezreal,Xerath
2983,1,Twisted Fate,Volibear,Ornn,Caitlyn,Swain,Sylas,Shyvana,Pantheon,Lucian,Janna
2984,1,Ornn,Jax,Yasuo,Ezreal,Teemo,Volibear,Sylas,Talon,Aphelios,Leona
2985,0,Ornn,Volibear,Talon,Kai'Sa,Senna,Fiora,Shyvana,Lux,Ezreal,Pyke
2986,1,Ornn,Ekko,Renekton,Jinx,Sett,Malphite,Trundle,Diana,Ezreal,Yuumi
2987,1,Ornn,Rammus,Talon,Kai'Sa,Janna,Cho'Gath,Master Yi,Mordekaiser,Ashe,Sett
2988,1,Ornn,Pantheon,Viktor,Aphelios,Swain,Teemo,Riven,Vel'Koz,Renekton,Malphite
2989,1,Sylas,Amumu,Karthus,Vayne,Thresh,Ornn,Master Yi,Pantheon,Ezreal,Lux
2990,1,Ornn,Ekko,Syndra,Vayne,Lux,Teemo,Nunu & Willump,Zed,Ashe,Xerath
2991,0,Volibear,Kayn,Diana,Varus,Morgana,Mordekaiser,Master Yi,Jhin,Ashe,Anivia
2992,1,Dr. Mundo,Volibear,Ekko,Miss Fortune,Jarvan IV,Ornn,Lee Sin,Sylas,Jinx,Morgana
2993,1,Sett,Lee Sin,Anivia,Ezreal,Karma,Ornn,Shaco,Zed,Caitlyn,Soraka
2994,1,Katarina,Ekko,Ornn,Lucian,Lux,Malphite,Lee Sin,Twisted Fate,Ezreal,Leona
2995,0,Ornn,Shaco,Galio,Kai'Sa,Senna,Poppy,Jarvan IV,Vladimir,Jinx,Lux
2996,1,Ornn,Ekko,Renekton,Caitlyn,Yuumi,Garen,Poppy,Diana,Ezreal,Senna
2997,0,Mordekaiser,Ekko,Ahri,Ezreal,Yuumi,Ornn,Master Yi,Fizz,Aphelios,Leona
2998,1,Riven,Kindred,LeBlanc,Jinx,Sona,Ornn,Kayn,Fizz,Aphelios,Malphite
2999,0,Renekton,Vayne,Talon,Ezreal,Lee Sin,Ornn,Shyvana,Yasuo,Miss Fortune,Malphite
3000,0,Garen,Amumu,Fizz,Kai'Sa,Blitzcrank,Aatrox,Ekko,Yasuo,Miss Fortune,Leona
3001,1,Garen,Teemo,Vladimir,Ezreal,Pyke,Darius,Xin Zhao,Twisted Fate,Caitlyn,Leona
3002,0,Garen,Lee Sin,Vel'Koz,Ezreal,Soraka,Heimerdinger,Jax,Shyvana,Vayne,Yuumi
3003,0,Irelia,Warwick,Swain,Kai'Sa,Sona,Olaf,Jax,Heimerdinger,Ashe,Yuumi
3004,0,Garen,Darius,Vladimir,Sivir,Soraka,Sett,Nidalee,Yasuo,Lucian,Lulu
3005,1,Garen,Evelynn,Kassadin,Aphelios,Senna,Darius,Lee Sin,Vladimir,Ezreal,Brand
3006,1,Riven,Kayn,Syndra,Aphelios,Lux,Ornn,Ekko,Yasuo,Lucian,Pyke
3007,0,Swain,Master Yi,Irelia,Ezreal,Blitzcrank,Malphite,Garen,Tryndamere,Sivir,Lulu
3008,1,Akali,Kayn,Yasuo,Aphelios,Pyke,Dr. Mundo,Shyvana,Nocturne,Ezreal,Yuumi
3009,1,Malphite,Nunu & Willump,Diana,Caitlyn,Lux,Gangplank,Pantheon,LeBlanc,Ashe,Swain
3010,0,Riven,Karthus,Katarina,Caitlyn,Pantheon,Malphite,Warwick,Yasuo,Vayne,Yuumi
3011,0,Heimerdinger,Taliyah,Sylas,Kalista,Lux,Riven,Lee Sin,Irelia,Caitlyn,Leona
3012,0,Pyke,Shyvana,Teemo,Varus,Zilean,Irelia,Amumu,Zed,Draven,Thresh
3013,0,Ornn,Master Yi,Talon,Ezreal,Sett,Garen,Lee Sin,LeBlanc,Lucian,Nautilus
3014,0,Pyke,Lee Sin,Teemo,Miss Fortune,Blitzcrank,Riven,Nidalee,Zed,Ziggs,Veigar
3015,1,Wukong,Karthus,Yasuo,Varus,Sett,Irelia,Kayn,Nocturne,Kalista,Alistar
3016,0,Aatrox,Hecarim,Sylas,Lucian,Blitzcrank,Renekton,Master Yi,Malzahar,Caitlyn,Alistar
3017,0,Maokai,Master Yi,Lucian,Yasuo,Vel'Koz,Garen,Wukong,Zed,Kai'Sa,Pyke
3018,1,Sett,Jax,Fizz,Ashe,Soraka,Yorick,Zac,Lux,Jinx,Thresh
3019,0,Dr. Mundo,Jarvan IV,Zed,Miss Fortune,Morgana,Ornn,Jax,Fiddlesticks,Aphelios,Soraka
3020,1,Hecarim,Jax,Malphite,Lucian,Soraka,Fiddlesticks,Master Yi,Malzahar,Veigar,Lux
3021,1,Volibear,Vi,Sylas,Kalista,Blitzcrank,Dr. Mundo,Jax,Garen,Jhin,Soraka
3022,0,Fiora,Lee Sin,Zed,Lucian,Ornn,Tryndamere,Jax,Yasuo,Vayne,Soraka
3023,1,Aatrox,Jax,Yasuo,Varus,Soraka,Renekton,Xin Zhao,Nocturne,Caitlyn,Karma
3024,1,Heimerdinger,Ekko,Kassadin,Ezreal,Bard,Illaoi,Warwick,Katarina,Kai'Sa,Soraka
3025,1,Irelia,Maokai,Lucian,Ezreal,Xerath,Mordekaiser,Dr. Mundo,Ekko,Caitlyn,Soraka
3026,0,Cassiopeia,Zac,Pyke,Xayah,Soraka,Garen,Amumu,Syndra,Ezreal,Blitzcrank
3027,1,Yorick,Zac,Pantheon,Kai'Sa,Lux,Mordekaiser,Jax,Twitch,Ezreal,Soraka
3028,0,Sylas,Nocturne,Twisted Fate,Ezreal,Soraka,Pantheon,Dr. Mundo,Zilean,Ashe,Rakan
3029,1,Heimerdinger,Zac,Sylas,Jhin,Soraka,Dr. Mundo,Xin Zhao,Katarina,Ashe,Leona
3030,1,Teemo,Nocturne,Talon,Thresh,Jhin,Renekton,Zac,Akali,Ezreal,Soraka
3031,1,Mordekaiser,Nocturne,Rumble,Jhin,Morgana,Sylas,Jax,Garen,Ezreal,Soraka
3032,0,Quinn,Jax,Twisted Fate,Ashe,Soraka,Aatrox,Graves,Galio,Vayne,Leona
3033,0,Dr. Mundo,Kayn,Kassadin,Sivir,Soraka,Riven,Ekko,Irelia,Ezreal,Karma
3034,1,Renekton,Master Yi,Diana,Miss Fortune,Blitzcrank,Kled,Jax,Ekko,Ashe,Soraka
3035,1,Kayn,Diana,Sejuani,Sivir,Leona,Renekton,Evelynn,Katarina,Ashe,Yuumi
3036,1,Renekton,Sylas,Irelia,Jinx,Braum,Nasus,Wukong,Pantheon,Lucian,Leona
3037,1,Fiora,Amumu,Yasuo,Ezreal,Leona,Master Yi,Ekko,Renekton,Caitlyn,Lissandra
3038,0,Nasus,Kayn,Ryze,Ashe,Thresh,Zac,Jarvan IV,Sylas,Kai'Sa,Sona
3039,0,Heimerdinger,Sylas,Akali,Varus,Xerath,Ornn,Kayn,Aurelion Sol,Ezreal,Karma
