,gameResult,oChamp1,oChamp2,oChamp3,oChamp4,oChamp5,eChamp1,eChamp2,eChamp3,eChamp4,eChamp5
6225,1,Wukong,Trundle,Twisted Fate,Twitch,Yuumi,Mordekaiser,Lee Sin,Cassiopeia,Aphelios,Thresh
6226,0,Aatrox,Gragas,LeBlanc,Varus,Karma,Akali,Trundle,Rumble,Sivir,Nautilus
6227,1,Gangplank,Graves,Sylas,Ezreal,Senna,Rumble,Lee Sin,LeBlanc,Yasuo,Yuumi
6228,1,Fiora,Karthus,Syndra,Aphelios,Alistar,Karma,Graves,Sylas,Ezreal,Sett
6229,1,Wukong,Jarvan IV,LeBlanc,Ezreal,Nautilus,Gangplank,Lee Sin,Lissandra,Aphelios,Thresh
6230,1,Sett,Kindred,Karma,Kalista,Thresh,Jayce,Graves,Twisted Fate,Poppy,Senna
6231,1,Jayce,Lee Sin,Zoe,Aphelios,Sett,Aatrox,Elise,Irelia,Ezreal,Bard
6232,1,Fiora,Graves,Fizz,Sivir,Janna,Aatrox,Elise,Twisted Fate,Ezreal,Bard
6233,0,Sett,Lee Sin,Syndra,Kalista,Annie,Renekton,Elise,Irelia,Ashe,Thresh
6234,1,Hecarim,Trundle,Sylas,Ezreal,Karma,Aatrox,Rek'Sai,Akali,Aphelios,Nautilus
6235,0,Wukong,Kindred,Heimerdinger,Miss Fortune,Braum,Mordekaiser,Graves,Ekko,Aphelios,Bard
6236,0,Aatrox,Graves,Cassiopeia,Ezreal,Gragas,Jayce,Taliyah,Mordekaiser,Aphelios,Thresh
6237,1,Wukong,Lee Sin,Syndra,Kindred,Bard,Sylas,Nidalee,Jayce,Nautilus,Senna
6238,1,Jayce,Elise,Lucian,Ezreal,Janna,Sett,Nidalee,Galio,Kai'Sa,Karma
6239,1,Quinn,Kindred,Ekko,Ezreal,Karma,Sylas,Graves,Renekton,Miss Fortune,Yuumi
6240,0,Fiora,Ekko,Xerath,Aphelios,Thresh,Aatrox,Hecarim,Zoe,Kalista,Blitzcrank
6241,1,Fiora,Elise,Orianna,Varus,Alistar,Ryze,Graves,Aatrox,Sivir,Bard
6242,0,Jayce,Elise,Pantheon,Varus,Thresh,Ornn,Lee Sin,Syndra,Ezreal,Karma
6243,1,Zed,Graves,Cassiopeia,Sivir,Yuumi,Ekko,Rek'Sai,Nasus,Ashe,Alistar
6244,0,Mordekaiser,Graves,Morgana,Xayah,Thresh,Fiora,Nidalee,Syndra,Kalista,Nautilus
6245,1,Kayn,Rek'Sai,Mordekaiser,Jhin,Tahm Kench,Sylas,Graves,Pantheon,Ezreal,Bard
6246,0,Ornn,Rek'Sai,Talon,Ezreal,Tahm Kench,Vladimir,Volibear,Sylas,Sett,Senna
6247,1,Aatrox,Sylas,Qiyana,Varus,Karma,Camille,Shyvana,Irelia,Draven,Sett
6248,1,Sett,Ekko,Qiyana,Heimerdinger,Nautilus,Sylas,Lee Sin,Mordekaiser,Draven,Thresh
6249,0,Ornn,Graves,Lucian,Ezreal,Karma,Kalista,Ekko,Sylas,Yasuo,Gragas
6250,0,Gangplank,Kindred,Karma,Aphelios,Thresh,Wukong,Ekko,Galio,Miss Fortune,Blitzcrank
6251,1,Irelia,Lee Sin,Syndra,Aphelios,Pyke,Jax,Jarvan IV,Cassiopeia,Jayce,Thresh
6252,0,Poppy,Ekko,Sylas,Ezreal,Bard,Lucian,Graves,Akali,Sett,Senna
6253,1,Tryndamere,Nidalee,Zed,Ezreal,Karma,Jayce,Elise,Lulu,Vayne,Zyra
6254,0,Renekton,Graves,Diana,Vayne,Bard,Gangplank,Trundle,Lucian,Aphelios,Nautilus
6255,1,Jayce,Rek'Sai,Sylas,Vayne,Sett,Malphite,Lee Sin,Cassiopeia,Aphelios,Fiddlesticks
6256,0,Fiora,Ekko,Syndra,Vayne,Yuumi,Vladimir,Lee Sin,Galio,Ezreal,Karma
6257,1,Sylas,Graves,Karma,Vayne,Sett,Fiora,Gragas,Zed,Rumble,Senna
6258,0,Jayce,Lee Sin,Kassadin,Miss Fortune,Braum,Irelia,Trundle,Zoe,Vayne,Fiddlesticks
6259,1,Fiora,Hecarim,Lissandra,Vayne,Sett,Wukong,Lee Sin,Kassadin,Yasuo,Malphite
6260,0,Irelia,Ekko,Azir,Ashe,Karma,Vayne,Graves,Fiddlesticks,Miss Fortune,Yuumi
6261,0,Sylas,Graves,Taliyah,Ezreal,Karma,Irelia,Lee Sin,Twisted Fate,Kai'Sa,Thresh
6262,1,Wukong,Graves,Syndra,Maokai,Senna,Hecarim,Ekko,Sylas,Ashe,Sett
6263,0,Sett,Lee Sin,Syndra,Kalista,Annie,Renekton,Elise,Irelia,Ashe,Thresh
6264,0,Tryndamere,Graves,Cassiopeia,Vayne,Yuumi,Jayce,Nidalee,Renekton,Ezreal,Senna
6265,1,Renekton,Taliyah,Lucian,Miss Fortune,Sett,Wukong,Trundle,Syndra,Vayne,Senna
6266,1,Fiora,Kindred,Twisted Fate,Aphelios,Lulu,Shen,Graves,Syndra,Vayne,Yuumi
6267,0,Hecarim,Elise,Wukong,Aphelios,Rakan,Renekton,Ekko,Sett,Ezreal,Nautilus
6268,1,Aatrox,Rek'Sai,LeBlanc,Vayne,Senna,Lucian,Lee Sin,Lissandra,Tristana,Sett
6269,1,Maokai,Lee Sin,Syndra,Varus,Zilean,Renekton,Jarvan IV,Rumble,Sivir,Pyke
6270,0,Aatrox,Lee Sin,Galio,Ezreal,Bard,Wukong,Nunu & Willump,Taliyah,Vayne,Nautilus
6271,1,Kennen,Olaf,Yasuo,Sivir,Braum,Kayle,Sett,Galio,Ezreal,Senna
6272,0,Renekton,Elise,Xerath,Pantheon,Senna,Gangplank,Nidalee,Jayce,Vayne,Gragas
6273,0,Sett,Lee Sin,Syndra,Kalista,Annie,Renekton,Elise,Irelia,Ashe,Thresh
6274,1,Quinn,Lee Sin,Fizz,Miss Fortune,Bard,Renekton,Ekko,Syndra,Ezreal,Karma
6275,1,Ryze,Trundle,Twisted Fate,Vayne,Sett,Darius,Rek'Sai,Fizz,Miss Fortune,Lulu
6276,0,Jayce,Karthus,Zed,Xayah,Thresh,Ornn,Graves,Ekko,Varus,Blitzcrank
6277,0,Maokai,Lee Sin,Lissandra,Ezreal,Sett,Fiora,Nidalee,Syndra,Aphelios,Blitzcrank
6278,1,Jax,Lee Sin,Rumble,Kalista,Thresh,Tryndamere,Elise,Lucian,Galio,Senna
6279,0,Akali,Rek'Sai,Twisted Fate,Syndra,Sett,Sylas,Graves,Karma,Aphelios,Blitzcrank
6280,0,Pantheon,Ekko,Wukong,Miss Fortune,Thresh,Jayce,Gragas,Kennen,Aphelios,Nautilus
6281,0,Sett,Elise,Sylas,Ezreal,Blitzcrank,Wukong,Graves,Twisted Fate,Miss Fortune,Leona
6282,0,Camille,Graves,Ekko,Aphelios,Thresh,Renekton,Elise,Syndra,Nocturne,Taric
6283,0,Kassadin,Lee Sin,Jayce,Kalista,Thresh,Akali,Elise,Zed,Ezreal,Yuumi
6284,0,Mordekaiser,Lee Sin,Akali,Miss Fortune,Karma,Vayne,Elise,Renekton,Ezreal,Yuumi
6285,0,Ezreal,Rek'Sai,Mordekaiser,Syndra,Yuumi,Maokai,Elise,Qiyana,Aphelios,Janna
6286,1,Wukong,Nunu & Willump,Akali,Ezreal,Yuumi,Renekton,Elise,Yasuo,Kai'Sa,Pyke
6287,1,Jayce,Kayn,Sylas,Miss Fortune,Yuumi,Aatrox,Trundle,Fizz,Aphelios,Nautilus
6288,0,Jayce,Lee Sin,Diana,Ezreal,Yuumi,Maokai,Elise,LeBlanc,Aphelios,Nautilus
6289,0,Renekton,Nunu & Willump,Syndra,Aphelios,Janna,Lucian,Graves,Wukong,Cassiopeia,Yuumi
6290,0,Sett,Elise,Maokai,Lucian,Senna,Wukong,Kayn,Aurelion Sol,Aphelios,Yuumi
6291,0,Mordekaiser,Graves,Zoe,Maokai,Senna,Wukong,Nidalee,Syndra,Lucian,Yuumi
6292,1,Camille,Trundle,Sylas,Tahm Kench,Senna,Akali,Rek'Sai,Maokai,Ezreal,Yuumi
6293,0,Irelia,Olaf,Akali,Kai'Sa,Bard,Jayce,Skarner,Ekko,Ezreal,Karma
6294,0,Ornn,Ekko,Twisted Fate,Ezreal,Yuumi,Aatrox,Trundle,Rumble,Aphelios,Pyke
6295,1,Aatrox,Nidalee,Zoe,Kalista,Thresh,Camille,Rek'Sai,Lulu,Miss Fortune,Yuumi
6296,1,Hecarim,Elise,Pantheon,Kai'Sa,Varus,Wukong,Rek'Sai,Irelia,Miss Fortune,Bard
6297,0,Sylas,Graves,Qiyana,Yasuo,Nautilus,Pantheon,Trundle,Ornn,Miss Fortune,Tahm Kench
6298,1,Aatrox,Elise,Zoe,Sett,Senna,Kled,Ekko,Jayce,Kai'Sa,Thresh
6299,1,Fiora,Ekko,Lucian,Aphelios,Karma,Aatrox,Hecarim,Syndra,Miss Fortune,Bard
6300,0,Darius,Lee Sin,Sylas,Jhin,Tahm Kench,Lucian,Rek'Sai,Twisted Fate,Taliyah,Alistar
6301,1,Hecarim,Sylas,Talon,Miss Fortune,Yuumi,Wukong,Ekko,Diana,Aphelios,Lulu
6302,1,Kennen,Lee Sin,Irelia,Varus,Karma,Malphite,Ekko,Yasuo,Kalista,Nautilus
6303,1,Aatrox,Lee Sin,Fizz,Syndra,Yuumi,Fiora,Nidalee,Yasuo,Miss Fortune,Karma
6304,0,Gangplank,Trundle,Akali,Sivir,Rumble,Renekton,Taliyah,Pantheon,Ezreal,Karma
6305,0,Jayce,Nidalee,Lissandra,Varus,Pyke,Irelia,Graves,Zoe,Aphelios,Rakan
6306,0,Cassiopeia,Trundle,Orianna,Kalista,Sett,Irelia,Graves,Syndra,Aphelios,Yuumi
6307,1,Aatrox,Sylas,Lucian,Varus,Blitzcrank,Camille,Karthus,Jayce,Kalista,Sett
6308,0,Wukong,Rek'Sai,Lucian,Ezreal,Sona,Hecarim,Graves,Twisted Fate,Tristana,Yuumi
6309,0,Jayce,Sylas,Yasuo,Miss Fortune,Gragas,Irelia,Elise,Qiyana,Kalista,Braum
6310,0,Aatrox,Nidalee,Azir,Twitch,Gragas,Camille,Hecarim,Kassadin,Aphelios,Thresh
6311,0,Camille,Graves,Galio,Yasuo,Gragas,Jayce,Nidalee,Ekko,Ezreal,Karma
6312,1,Irelia,Graves,Ekko,Aphelios,Bard,Jayce,Trundle,Orianna,Miss Fortune,Pyke
6313,1,Camille,Nidalee,Lucian,Ezreal,Yuumi,Jax,Rek'Sai,Syndra,Aphelios,Thresh
6314,0,Darius,Graves,Twisted Fate,Caitlyn,Soraka,Pantheon,Hecarim,Zilean,Ezreal,Braum
6315,1,Renekton,Ekko,Akali,Miss Fortune,Lulu,Galio,Hecarim,Maokai,Aphelios,Thresh
6316,0,Gangplank,Elise,Talon,Kai'Sa,Sett,Lulu,Hecarim,Twisted Fate,Aphelios,Braum
6317,0,Mordekaiser,Graves,Akali,Aphelios,Thresh,Hecarim,Lee Sin,Syndra,Kai'Sa,Nautilus
6318,1,Fiora,Ekko,Lucian,Aphelios,Karma,Aatrox,Hecarim,Syndra,Miss Fortune,Bard
6319,0,Sylas,Hecarim,Maokai,Aphelios,Thresh,Wukong,Kayn,Twisted Fate,Miss Fortune,Yuumi
6320,0,Wukong,Trundle,Rumble,Ezreal,Karma,Maokai,Hecarim,Sylas,Tristana,Yuumi
6321,1,Renekton,Hecarim,LeBlanc,Ezreal,Blitzcrank,Mordekaiser,Elise,Lucian,Miss Fortune,Pyke
6322,1,Mordekaiser,Hecarim,Syndra,Varus,Galio,Ornn,Kindred,Akali,Sivir,Thresh
6323,0,Darius,Ekko,LeBlanc,Kai'Sa,Sett,Jayce,Hecarim,Syndra,Twitch,Yuumi
6324,0,Wukong,Rek'Sai,Syndra,Maokai,Senna,Vayne,Hecarim,Cassiopeia,LeBlanc,Sett
6325,0,Renekton,Kindred,Lulu,Aphelios,Pyke,Kennen,Hecarim,Twisted Fate,Ezreal,Sett
6326,1,Jayce,Kayn,Akali,Ezreal,Yuumi,Hecarim,Lee Sin,Cassiopeia,Kalista,Thresh
6327,0,Wukong,Nidalee,Lulu,Aphelios,Pyke,Kennen,Trundle,Cassiopeia,Ezreal,Karma
6328,0,Hecarim,Kindred,LeBlanc,Aphelios,Blitzcrank,Wukong,Lee Sin,Sylas,Syndra,Thresh
6329,1,Hecarim,Graves,Syndra,Aphelios,Braum,Ezreal,Kindred,Sylas,Aatrox,Bard
6330,0,Renekton,Nidalee,Orianna,Aphelios,Thresh,Lucian,Olaf,Syndra,Miss Fortune,Sett
6331,1,Hecarim,Evelynn,Poppy,Kai'Sa,Nautilus,Sion,Trundle,LeBlanc,Ezreal,Sett
6332,0,Sylas,Lee Sin,Ekko,Aphelios,Yuumi,Maokai,Elise,Ezreal,Qiyana,Karma
6333,1,Wukong,Sylas,Orianna,Aphelios,Thresh,Renekton,Ekko,Zoe,Miss Fortune,Yuumi
6334,1,Ornn,Graves,LeBlanc,Ezreal,Yuumi,Renekton,Nidalee,Kassadin,Aphelios,Thresh
6335,1,Volibear,Nidalee,Talon,Ezreal,Yuumi,Darius,Nunu & Willump,Pyke,LeBlanc,Senna
6336,0,Wukong,Nidalee,Galio,Aphelios,Pyke,Irelia,Graves,Twisted Fate,Ezreal,Bard
6337,0,Kennen,Sett,Syndra,Miss Fortune,Bard,Fiora,Rek'Sai,Ekko,Ezreal,Yuumi
6338,0,Renekton,Rek'Sai,LeBlanc,Miss Fortune,Leona,Fiora,Lee Sin,Syndra,Maokai,Senna
6339,1,Mordekaiser,Graves,Akali,Aphelios,Thresh,Hecarim,Lee Sin,Syndra,Kai'Sa,Nautilus
6340,1,Fiora,Ekko,Lucian,Aphelios,Karma,Aatrox,Hecarim,Syndra,Miss Fortune,Bard
6341,0,Darius,Lee Sin,Sylas,Jhin,Tahm Kench,Lucian,Rek'Sai,Twisted Fate,Taliyah,Alistar
6342,1,Wukong,Evelynn,Lucian,Sivir,Pyke,Renekton,Lee Sin,Zoe,Varus,Bard
6343,0,Maokai,Ekko,Renekton,Ezreal,Bard,Wukong,Hecarim,Galio,Aphelios,Senna
6344,0,Fiddlesticks,Sett,Yasuo,Kai'Sa,Thresh,Wukong,Kayn,Syndra,Ezreal,Karma
6345,1,Gragas,Nidalee,Kassadin,Miss Fortune,Bard,Wukong,Poppy,Syndra,Aphelios,Thresh
6346,1,Malphite,Lee Sin,Azir,Aphelios,Pyke,Jayce,Rek'Sai,Zoe,Miss Fortune,Rakan
6347,1,Wukong,Rek'Sai,Diana,Kai'Sa,Bard,Aatrox,Trundle,Zoe,Aphelios,Sett
6348,1,Fiora,Graves,Fizz,Sivir,Janna,Aatrox,Elise,Twisted Fate,Ezreal,Bard
6349,0,Hecarim,Jarvan IV,Twisted Fate,Miss Fortune,Sett,Wukong,Ekko,Zoe,Aphelios,Thresh
6350,1,Irelia,Nidalee,Cassiopeia,Darius,Blitzcrank,Camille,Hecarim,Ekko,Lucian,Nautilus
6351,0,Aatrox,Graves,Syndra,Tristana,Yuumi,Hecarim,Elise,Qiyana,Miss Fortune,Senna
6352,0,Wukong,Hecarim,Heimerdinger,Kalista,Sett,Vladimir,Lee Sin,Katarina,Ezreal,Shen
6353,0,Lucian,Graves,Sylas,Ezreal,Bard,Fiora,Rek'Sai,Rumble,Miss Fortune,Sett
6354,1,Wukong,Graves,Zoe,Varus,Thresh,Hecarim,Ekko,Lucian,Sivir,Nautilus
6355,1,Wukong,Nidalee,Ornn,Kai'Sa,Nautilus,Pantheon,Sylas,Sett,Aphelios,Thresh
6356,1,Malphite,Graves,LeBlanc,Miss Fortune,Braum,Wukong,Xin Zhao,Galio,Aphelios,Sett
6357,0,Renekton,Graves,Syndra,Ezreal,Galio,Nunu & Willump,Kindred,Qiyana,Kai'Sa,Sett
6358,0,Wukong,Rek'Sai,Cassiopeia,Tristana,Sett,Sylas,Graves,Lissandra,Ezreal,Yuumi
6359,0,Cho'Gath,Lee Sin,Akali,Aphelios,Thresh,Ornn,Kindred,Qiyana,Kai'Sa,Blitzcrank
6360,1,Malphite,Graves,Syndra,Kai'Sa,Lulu,Wukong,Nidalee,Irelia,Kalista,Nunu & Willump
6361,1,Ornn,Graves,Syndra,Jhin,Bard,Renekton,Nidalee,Ekko,Ezreal,Nautilus
6362,0,Wukong,Trundle,Rumble,Ezreal,Karma,Maokai,Hecarim,Sylas,Tristana,Yuumi
6363,1,Renekton,Lee Sin,Syndra,Aphelios,Nautilus,Aatrox,Ekko,Sylas,Kalista,Taric
6364,0,Jayce,Nidalee,Wukong,Ezreal,Karma,Viktor,Lee Sin,Ekko,Renekton,Yuumi
6365,1,Fiora,Graves,LeBlanc,Senna,Nami,Maokai,Lee Sin,Aurelion Sol,Ezreal,Karma
6366,1,Wukong,Trundle,Syndra,Aphelios,Senna,Gangplank,Rek'Sai,Orianna,Ezreal,Pyke
6367,1,Gangplank,Trundle,Akali,Sivir,Rumble,Renekton,Taliyah,Pantheon,Ezreal,Karma
6368,1,Hecarim,Nidalee,LeBlanc,Ezreal,Bard,Wukong,Graves,Lissandra,Jhin,Karma
6369,1,Gangplank,Ekko,Kai'Sa,Qiyana,Nautilus,Renekton,Sylas,Pantheon,Aphelios,Janna
6370,1,Ornn,Rek'Sai,Azir,Syndra,Senna,Renekton,Sylas,Lucian,Aphelios,Rakan
6371,1,Wukong,Ekko,Sylas,Sivir,Gragas,Maokai,Karthus,Pyke,Aphelios,Blitzcrank
6372,1,Jayce,Lee Sin,Syndra,Ezreal,Thresh,Wukong,Rek'Sai,Twisted Fate,Cassiopeia,Blitzcrank
6373,0,Fiora,Ekko,Talon,Ezreal,Karma,Tryndamere,Sylas,Akali,Aphelios,Sett
6374,0,Jayce,Rek'Sai,Sylas,Vayne,Sett,Malphite,Lee Sin,Cassiopeia,Aphelios,Fiddlesticks
6375,0,Jayce,Lee Sin,Lulu,Ashe,Thresh,Ornn,Olaf,Lissandra,Ezreal,Sett
6376,1,Renekton,Jarvan IV,Zoe,Varus,Karma,Wukong,Lee Sin,Yasuo,Kai'Sa,Bard
6377,1,Tryndamere,Lee Sin,Syndra,Kai'Sa,Sett,Ornn,Shyvana,Lucian,Yasuo,Nautilus
6378,0,Darius,Graves,Sylas,Ezreal,Thresh,Wukong,Gragas,Renekton,Yasuo,Galio
6379,1,Wukong,Nidalee,LeBlanc,Kalista,Taric,Camille,Hecarim,Nautilus,Kai'Sa,Lissandra
6380,1,Vladimir,Ekko,Renekton,Ezreal,Yuumi,Kennen,Aatrox,Galio,Karma,Senna
6381,0,Renekton,Graves,Karma,Aphelios,Fiddlesticks,Jayce,Nidalee,Twisted Fate,Jhin,Sett
6382,0,Malphite,Lee Sin,Azir,Aphelios,Pyke,Jayce,Rek'Sai,Zoe,Miss Fortune,Rakan
6383,1,Poppy,Kindred,Zoe,Kai'Sa,Janna,Jayce,Ekko,Tryndamere,Miss Fortune,Sett
6384,0,Jayce,Lee Sin,Zoe,Miss Fortune,Nautilus,Ornn,Rek'Sai,Lissandra,Aphelios,Taric
6385,1,Akali,Volibear,Aatrox,Ezreal,Karma,Sett,Kayn,Sylas,Kai'Sa,Bard
6386,0,Ornn,Sylas,Lucian,Ezreal,Yuumi,Jayce,Rek'Sai,Zoe,Kalista,Nautilus
6387,0,Jax,Nidalee,Lucian,Kalista,Thresh,Tryndamere,Karthus,Kassadin,Miss Fortune,Yuumi
6388,0,Jayce,Graves,Akali,Miss Fortune,Bard,Wukong,Lee Sin,Sylas,Kalista,Thresh
6389,1,Jax,Lee Sin,Syndra,Ezreal,Senna,Tryndamere,Elise,Pantheon,Kalista,Nautilus
6390,1,Tryndamere,Hecarim,LeBlanc,Yasuo,Sett,Kennen,Shaco,Syndra,Ezreal,Karma
6391,1,Volibear,Karthus,Lucian,Aphelios,Yuumi,Jayce,Kindred,Zoe,Sett,Senna
6392,0,Wukong,Lee Sin,Syndra,Varus,Bard,Shen,Elise,Pantheon,Ezreal,Sett
6393,0,Aatrox,Lee Sin,Twisted Fate,Yasuo,Bard,Fiora,Rek'Sai,Katarina,Varus,Sett
6394,1,Renekton,Jarvan IV,Zoe,Varus,Karma,Wukong,Lee Sin,Yasuo,Kai'Sa,Bard
6395,1,Tryndamere,Lee Sin,Syndra,Kai'Sa,Sett,Ornn,Shyvana,Lucian,Yasuo,Nautilus
6396,0,Darius,Graves,Sylas,Ezreal,Thresh,Wukong,Gragas,Renekton,Yasuo,Galio
6397,0,Renekton,Graves,LeBlanc,Ezreal,Karma,Sett,Ekko,Syndra,Jayce,Rumble
6398,0,Sylas,Nidalee,Jayce,Xerath,Senna,Malphite,Rek'Sai,Twisted Fate,Kalista,Thresh
6399,0,Camille,Rek'Sai,LeBlanc,Ezreal,Galio,Aatrox,Sett,Orianna,Irelia,Gragas
6400,0,Vladimir,Lee Sin,LeBlanc,Maokai,Senna,Irelia,Ekko,Twisted Fate,Ezreal,Karma
6401,0,Sylas,Graves,Zoe,Kalista,Karma,Wukong,Ivern,Cassiopeia,Ezreal,Yuumi
6402,0,Fiddlesticks,Trundle,Zoe,Ezreal,Sion,Gangplank,Kindred,Maokai,Kassadin,Senna
6403,0,Quinn,Trundle,Corki,Kalista,Sett,Renekton,Graves,Galio,Aphelios,Thresh
6404,0,Jayce,Rek'Sai,Sylas,Kalista,Sett,Yorick,Lee Sin,Zoe,Lucian,Bard
6405,1,Wukong,Graves,Akali,Kai'Sa,Rumble,Urgot,Sylas,Nocturne,Aphelios,Karma
6406,0,Renekton,Nidalee,Wukong,Ezreal,Bard,Aatrox,Ekko,Sylas,Kalista,Sett
6407,0,Sett,Ekko,Pantheon,Aphelios,Rumble,Lucian,Sylas,Ornn,Ezreal,Yuumi
6408,1,Irelia,Graves,Sylas,Ezreal,Senna,Renekton,Kayn,Ekko,Kalista,Rumble
6409,0,Jax,Graves,Kassadin,Vayne,Bard,Akali,Trundle,LeBlanc,Kalista,Senna
6410,1,Ornn,Gragas,Lucian,Ezreal,Bard,Wukong,Nidalee,Irelia,Aphelios,Sett
6411,0,Quinn,Graves,Akali,Lucian,Karma,Renekton,Lee Sin,Lissandra,Kalista,Sett
6412,1,Nocturne,Trundle,Syndra,Ezreal,Yuumi,Poppy,Ekko,Irelia,Tristana,Bard
6413,0,Hecarim,Trundle,Sylas,Ezreal,Karma,Aatrox,Rek'Sai,Akali,Aphelios,Nautilus
6414,1,Mordekaiser,Graves,Akali,Aphelios,Thresh,Hecarim,Lee Sin,Syndra,Kai'Sa,Nautilus
6415,0,Hecarim,Nidalee,Jayce,Xayah,Leona,Wukong,Graves,Galio,Ezreal,Nautilus
6416,0,Wukong,Nidalee,Cassiopeia,Varus,Thresh,Poppy,Kindred,Syndra,Ezreal,Nautilus
6417,0,Tryndamere,Lee Sin,Syndra,Kai'Sa,Sett,Ornn,Shyvana,Lucian,Yasuo,Nautilus
6418,1,Sylas,Rek'Sai,Twisted Fate,Ezreal,Karma,Akali,Nidalee,Jayce,Kai'Sa,Sett
6419,0,Sylas,Kayn,Twisted Fate,Ezreal,Bard,Wukong,Graves,Galio,Kai'Sa,Pyke
6420,1,Ornn,Rek'Sai,Zoe,Ezreal,Zilean,Qiyana,Ekko,Wukong,Twitch,Karma
6421,1,Kennen,Kha'Zix,Twisted Fate,Ezreal,Alistar,Renekton,Rek'Sai,Azir,Aphelios,Braum
6422,0,Wukong,Kha'Zix,Twisted Fate,Ezreal,Sett,Ornn,Graves,Syndra,Miss Fortune,Leona
6423,0,Mordekaiser,Lee Sin,Sett,Kalista,Gragas,Ornn,Graves,Zoe,Ezreal,Thresh
6424,0,Hecarim,Evelynn,Poppy,Kai'Sa,Nautilus,Sion,Trundle,LeBlanc,Ezreal,Sett
6425,1,Hecarim,Ekko,Qiyana,Ezreal,Karma,Wukong,Elise,Renekton,Aphelios,Yuumi
6426,1,Wukong,Gragas,Yasuo,Renekton,Karma,Ornn,Rek'Sai,Sylas,Aphelios,Thresh
6427,0,Jayce,Graves,Sylas,Ezreal,Karma,Aphelios,Lee Sin,Irelia,Lissandra,Yuumi
6428,0,Jayce,Elise,Pantheon,Sivir,Leona,Gangplank,Graves,Cassiopeia,Varus,Karma
6429,1,Aatrox,Lee Sin,Lissandra,Aphelios,Karma,Camille,Hecarim,Rumble,Kalista,Sett
6430,1,Wukong,Lee Sin,Xerath,Varus,Senna,Renekton,Olaf,Lissandra,Jhin,Pyke
6431,0,Tryndamere,Lee Sin,Syndra,Kai'Sa,Sett,Ornn,Shyvana,Lucian,Yasuo,Nautilus
6432,0,Maokai,Ekko,Renekton,Ezreal,Bard,Wukong,Hecarim,Galio,Aphelios,Senna
6433,1,Maokai,Rek'Sai,Lissandra,Varus,Karma,Jayce,Ekko,Lucian,Syndra,Bard
6434,1,Sett,Kindred,Twisted Fate,Ezreal,Senna,Gnar,Lee Sin,Sylas,Aphelios,Yuumi
6435,0,Renekton,Elise,Hecarim,Aphelios,Thresh,Wukong,Graves,Kassadin,Ezreal,Karma
6436,0,Volibear,Sett,Twisted Fate,Aphelios,Lulu,Aatrox,Kindred,Syndra,Ezreal,Yuumi
6437,1,Aatrox,Volibear,Zoe,Ezreal,Thresh,Yasuo,Sett,Vladimir,Sion,Senna
6438,1,Jayce,Sylas,Kalista,Aphelios,Karma,Aatrox,Elise,Pantheon,Kai'Sa,Sett
6439,0,Aatrox,Shyvana,Kalista,Lucian,Sett,Camille,Trundle,LeBlanc,Kai'Sa,Thresh
6440,0,Renekton,Elise,Rumble,Sett,Senna,Jayce,Trundle,Fizz,Aphelios,Tahm Kench
6441,1,Wukong,Graves,Kassadin,Draven,Sett,Mordekaiser,Trundle,Fizz,Lucian,Braum
6442,0,Kennen,Trundle,LeBlanc,Ezreal,Alistar,Sett,Lee Sin,Twisted Fate,Sivir,Morgana
6443,1,Jax,Graves,Syndra,Ezreal,Rumble,Wukong,Trundle,Ekko,Taliyah,Alistar
6444,1,Rumble,Trundle,Syndra,Ezreal,Thresh,Lucian,Nunu & Willump,Ekko,Aphelios,Nautilus
6445,0,Poppy,Graves,Corki,Syndra,Janna,Volibear,Kindred,Ekko,Miss Fortune,Nautilus
6446,0,Jayce,Elise,Lucian,Cassiopeia,Thresh,Irelia,Kindred,Kassadin,Jhin,Tahm Kench
6447,0,Lucian,Taliyah,Talon,Cassiopeia,Sett,Wukong,Graves,Syndra,Kalista,Nautilus
6448,0,Lucian,Trundle,Syndra,Ezreal,Karma,Wukong,Graves,Diana,Kai'Sa,Sett
6449,1,Renekton,Sylas,Zed,Ziggs,Alistar,Wukong,Lee Sin,LeBlanc,Sivir,Pyke
6450,0,Shen,Graves,Syndra,Ezreal,Bard,Wukong,Kindred,Diana,Miss Fortune,Karma
6451,1,Kalista,Trundle,Akali,Twitch,Yuumi,Lucian,Kayn,Ezreal,Aurelion Sol,Karma
6452,0,Sylas,Graves,Lulu,Varus,Thresh,Maokai,Elise,Ashe,Wukong,Karma
6453,0,Wukong,Graves,Zoe,Varus,Thresh,Hecarim,Ekko,Lucian,Sivir,Nautilus
6454,1,Pantheon,Elise,Aatrox,Kai'Sa,Karma,Yasuo,Sylas,Aphelios,Volibear,Yuumi
6455,1,Fiora,Ekko,Syndra,Vayne,Yuumi,Vladimir,Lee Sin,Galio,Ezreal,Karma
6456,0,Jayce,Elise,Lissandra,Ezreal,Yuumi,Wukong,Sylas,Qiyana,Yasuo,Pyke
6457,1,Wukong,Nidalee,Cassiopeia,Varus,Thresh,Poppy,Kindred,Syndra,Ezreal,Nautilus
6458,0,Tryndamere,Lee Sin,Syndra,Kai'Sa,Sett,Ornn,Shyvana,Lucian,Yasuo,Nautilus
6459,1,Aatrox,Sylas,Qiyana,Kalista,Sett,Pantheon,Karthus,Renekton,Aphelios,Thresh
